longitude,latitude,region
-5.972445,51.431145,0
-4.227571,53.26646,0
-3.404077,52.10204,8.0
1.9589024,52.946148,0
-2.4996648,57.345524,11.0
-0.028675279,51.58542,2.0
-3.457087,55.3625,11.0
-6.6118293,53.197968,0
1.0700722,53.79826,0
0.4408081,51.52833,9.0
-4.220985,55.887955,11.0
-6.492669,58.709576,0
-6.309155,55.00657,12.0
-3.1589653,57.82037,0
-4.785684,50.777065,0
-6.912688,53.73681,0
-3.5205312,53.552753,0
-1.0338082,56.997025,0
-3.1400638,55.943523,11.0
-3.8436048,56.019325,11.0
-1.4061034,54.9742,7.0
-1.3087081,53.20383,1.0
-5.6726236,54.641174,12.0
1.3203381,51.294186,6.0
-3.5209448,50.445415,10.0
-5.8036494,49.371193,0
-7.3419466,53.30515,0
-0.9468697,50.53029,0
-6.6718097,53.746464,0
-0.0999065,53.56476,5.0
-6.715077,51.954464,0
-2.2948575,50.259384,0
-1.816206,52.89962,4.0
-1.5506432,55.093204,7.0
-1.6214755,53.500816,5.0
-2.919849,53.27669,3.0
1.6196777,51.717937,0
-0.0507113,51.224514,6.0
-0.072983816,51.56245,2.0
-2.3667476,51.38021,10.0
1.3290442,50.900486,0
-5.948782,51.156548,0
-7.0233455,52.630363,0
-3.217668,51.354527,0
0.37579504,54.364414,0
-0.06821451,50.821068,6.0
-0.8240014,51.607124,6.0
-1.4810941,53.812126,5.0
-1.535834,53.782833,5.0
-2.2430222,53.427666,3.0
-1.3162531,55.8988,0
-3.7842937,54.099464,0
-6.5877457,57.329563,0
-6.1515355,50.8741,0
-2.1222506,52.764996,4.0
-5.118973,58.750195,0
-5.719163,53.91751,0
0.5780518,53.672245,0
-0.2783754,51.678886,9.0
-3.149215,51.471836,8.0
-1.2599912,54.665573,7.0
-6.3779564,54.45092,12.0
-3.7725852,53.824467,0
-7.9132676,53.967056,0
0.18206352,51.597294,2.0
-1.947983,54.77383,7.0
0.58648187,53.80967,0
-1.0155506,54.537136,7.0
-6.871473,55.005722,12.0
-5.694933,53.64296,0
-1.3064076,56.44881,0
1.7339983,53.0911,0
-0.7161395,53.615273,5.0
-4.241986,53.5414,0
-0.046625186,51.422874,2.0
-1.7121907,54.935978,7.0
-2.1758602,57.123432,11.0
0.33693296,53.677197,0
0.6121972,54.221928,0
-1.0613234,55.89712,0
-1.019299,57.546894,0
-3.4008856,49.83833,0
-1.5451317,58.0998,0
-2.870183,51.766502,8.0
-0.30275294,55.751453,0
-3.49619,59.466595,0
-4.855073,58.893852,0
-6.672336,51.543007,0
-2.2907941,52.1561,4.0
-5.404504,55.991203,0
-6.8432837,50.98513,0
-4.8273625,51.464386,0
-0.44614214,51.499294,2.0
-4.9347196,49.534245,0
-7.338419,54.6649,12.0
1.5649494,53.922195,0
-4.059819,49.69082,0
-6.9066114,57.7306,0
-5.2138834,56.080593,11.0
-7.1506743,55.655033,0
-4.343041,56.24409,11.0
-0.459967,52.136444,9.0
-5.590683,52.407196,0
-5.388437,52.826145,0
-1.6795851,55.02244,7.0
-2.1651342,53.418633,3.0
-5.677724,50.61462,0
-6.6625657,58.1298,11.0
-6.520492,56.781322,0
0.38886893,51.407505,6.0
-1.0266191,57.27196,0
0.5309873,52.828033,9.0
-1.6790608,53.82605,5.0
-7.818057,53.282806,0
-6.377568,55.54744,0
-0.6503594,51.44143,6.0
0.42463878,55.188965,0
-4.499959,55.88272,11.0
0.98874784,51.893314,9.0
-6.6574574,57.877693,0
-7.001698,58.415382,0
-0.32622463,55.201584,0
-2.7209928,52.480625,4.0
-0.24500568,51.5512,2.0
-0.7921931,51.49692,6.0
-8.300661,54.91205,0
-1.4092408,53.540665,5.0
-6.976702,52.21914,0
-6.2759542,56.927616,0
-7.580081,53.294212,0
-5.1926694,53.38215,0
-6.641573,53.472225,0
-2.4730198,51.355114,10.0
-6.02091,51.980263,0
-2.7937844,54.304386,3.0
-1.4236363,52.957436,1.0
-6.2655487,49.630505,0
-1.0941375,50.830612,6.0
1.6307017,51.85528,0
-2.9224339,59.059547,0
-3.0333908,53.855698,3.0
-6.471596,56.370083,0
0.7183509,51.812225,9.0
-5.4528008,50.62151,0
-5.584484,49.37821,0
-0.21261781,51.36745,2.0
-0.4610153,51.901752,9.0
-3.7560375,59.050934,0
-1.8267844,55.763054,0
-7.615833,55.359035,0
-6.745906,56.49755,0
-2.8658876,53.572144,3.0
-6.347293,55.273174,0
-7.225277,52.346115,0
-2.9261363,59.19698,0
-0.18840256,51.874,9.0
1.7103894,52.816505,0
-5.9605665,51.293842,0
-0.20055394,50.8455,6.0
-2.8122585,50.919247,10.0
1.3335677,54.06649,0
-5.476882,53.924778,0
0.30189815,51.492786,9.0
-6.3237243,57.33893,0
-4.3511524,55.891235,11.0
-3.8022277,54.511925,0
-7.328611,55.09645,0
-2.0646946,51.944763,10.0
-2.185207,50.656178,10.0
1.3446246,54.203808,0
-2.9739585,56.305,11.0
-7.187047,55.928963,0
-4.261271,55.848663,11.0
-4.6151757,50.628654,10.0
-2.02983,53.476246,3.0
-1.8801414,53.74236,5.0
-3.412844,53.24736,8.0
-5.925488,50.88193,0
0.12351808,54.231537,0
-5.879979,50.332645,0
-6.5971394,53.060833,0
-5.6857457,56.258358,0
0.16696145,55.05624,0
1.1213449,54.485046,0
-0.775952,56.857254,0
0.85642314,54.216385,0
-7.874712,53.693375,0
-3.412955,50.25117,0
-2.0851157,57.68815,0
-8.137241,55.4717,0
-6.213835,51.560402,0
0.25458285,51.570282,2.0
-7.1687827,55.792004,0
-4.776919,54.355846,0
-8.116007,55.334946,0
-5.416634,56.128475,0
0.17720713,50.51469,0
0.1224576,51.439556,2.0
-5.462913,50.758907,0
0.2865204,52.2619,9.0
-4.7222915,49.677128,0
-1.2829365,57.68615,0
0.9048769,54.903263,0
-3.6409106,51.509537,8.0
-8.032858,54.78789,0
-4.2762957,54.98887,11.0
1.3689021,51.450066,0
-0.8106284,55.75742,0
-5.6245875,52.819157,0
-6.135813,53.215473,0
-4.671015,52.706844,0
-1.5852971,53.379845,5.0
-5.9964843,51.70571,0
-3.4904993,51.65575,8.0
-6.88116,55.528374,0
-2.2201416,53.59265,3.0
-4.853663,55.454853,0
-1.1726658,50.80792,6.0
-5.668901,58.735703,0
-0.26598018,56.57616,0
-1.7494974,50.871883,6.0
-1.1717849,50.532104,0
0.16667971,51.01642,6.0
-0.3204323,55.339054,0
-6.6033144,50.857124,0
-3.9950945,53.408184,0
-7.4410725,55.917973,0
-6.758852,52.365864,0
-1.5586344,56.999977,0
-2.338529,56.175262,0
-2.3373246,56.037754,0
-6.6294394,55.538162,0
-1.8236688,56.45062,0
-3.1127577,55.832108,11.0
0.3678924,54.22698,0
0.17441979,55.193684,0
-5.2184105,50.490547,0
-5.891224,50.469975,0
-1.0903885,52.642555,1.0
-0.56548864,53.225994,1.0
-3.312638,55.887154,11.0
-3.0333724,53.38143,3.0
-1.0743766,55.347088,0
-4.7938895,50.91453,0
-6.0916276,50.18766,0
-2.7379122,49.98211,0
-3.1859694,50.116055,0
-5.336016,52.13934,0
-6.1491075,53.352695,0
-5.4833755,51.033672,0
1.5075822,53.23565,0
-5.667041,50.477264,0
-2.9575295,49.84284,0
0.08603052,51.566536,2.0
-0.18719809,51.48035,2.0
-5.9854198,56.661964,0
-5.493727,51.171043,0
-0.12929338,51.439693,2.0
-0.09265489,51.44392,2.0
-5.2277927,50.627968,0
1.2203366,52.220486,9.0
-0.8311072,55.069912,0
-2.0838497,57.138218,0
1.7701428,53.50295,0
-1.4640234,53.244568,1.0
-5.0320325,54.487324,0
-6.332407,52.795395,0
-0.33766216,54.926624,0
-0.40237126,51.6631,9.0
-3.187735,51.761932,8.0
-7.866014,55.347248,0
-0.08247383,55.060425,0
-5.8435974,54.594963,12.0
-1.9823527,52.71264,4.0
-8.279312,54.775337,0
0.5097666,51.169865,6.0
-6.2919273,52.38378,0
-5.868821,50.19531,0
-1.092248,53.956738,5.0
-1.6014999,54.94706,7.0
1.1398251,51.456432,0
1.3388919,51.037895,0
-6.0895505,54.457478,12.0
-6.8576436,51.122265,0
-1.0585192,53.960884,5.0
-5.420925,53.238167,0
-8.195686,54.228394,0
-0.19059722,51.25874,6.0
-6.563181,50.445522,0
-2.0709906,50.12209,0
-0.035052415,56.022568,0
-6.576454,50.582726,0
-0.34768936,51.42893,2.0
-5.6261177,58.324154,0
-0.5617223,55.61722,0
-1.0615661,51.268852,6.0
0.00864184,51.380627,2.0
-1.0826206,53.11542,1.0
-3.4327185,57.955063,0
-1.774131,51.34577,10.0
-6.8474336,55.254303,0
-6.8867054,51.396523,0
-1.4663419,53.414562,5.0
-4.001557,53.54567,0
-0.68349075,51.328968,6.0
-1.7386883,53.81422,5.0
-4.87794,59.16841,0
-1.4293517,50.925827,6.0
1.6418132,51.99261,0
-6.0965786,52.803787,0
-2.5170245,50.120956,0
-4.8796062,52.289032,0
0.17889723,51.310173,6.0
-5.374669,49.522243,0
-6.763134,56.634586,0
-0.6015138,51.510952,6.0
-6.744144,52.22874,0
-7.5445704,53.020344,0
-2.0218115,53.5586,3.0
-6.7736807,52.502995,0
-5.6085396,55.4349,0
-7.4995275,56.328632,0
-4.5749383,51.057236,0
-7.429462,53.98996,0
-3.914738,51.65485,8.0
-6.214209,56.379112,0
-0.44092813,50.929565,6.0
-1.8264575,53.79634,5.0
1.0208818,53.111355,0
-5.6402473,58.461346,0
-4.7404447,53.806248,0
1.0600715,53.66089,0
0.5613987,53.397373,0
-5.3055596,51.727207,0
-3.1769352,58.370132,0
-4.94299,49.67173,0
-1.5727158,55.762432,0
-0.89832413,51.893124,6.0
-6.1896496,53.76432,0
-7.886393,55.48406,0
-1.8470752,50.397312,0
-1.8981835,52.490463,4.0
-7.2911334,52.894176,0
-3.0550792,51.704853,8.0
-5.2563834,51.040226,0
-4.3069124,55.58346,11.0
-1.9050078,52.42642,4.0
-4.7494493,53.943653,0
-3.1928222,50.391296,0
-6.849644,53.188503,0
-6.218244,58.71887,0
-5.5575886,51.995186,0
-2.470333,51.8372,10.0
-2.6561708,53.110165,3.0
1.4852875,52.961,0
-4.3068495,50.236855,0
-6.8342037,53.05142,0
-0.3489068,54.651646,0
-4.548891,54.636074,0
1.8267913,51.435997,0
-0.87947917,52.245,1.0
-6.700717,51.817318,0
0.6341638,50.642914,0
-3.2051718,59.194695,0
-0.77144235,56.994724,0
-0.080869675,51.495026,2.0
-0.08901853,54.922966,0
-1.07757,55.20958,0
-5.8734055,55.564438,0
-5.975018,59.001827,0
1.2473148,51.350086,6.0
-2.929874,59.334404,0
-0.45979944,51.422787,6.0
-5.288781,54.618225,0
-3.5294979,55.861153,11.0
-6.4599624,54.029934,0
-4.0371957,51.947006,8.0
-7.3588243,57.16126,0
-7.205471,56.065907,0
-4.1412325,55.80631,11.0
-7.4752555,52.472527,0
-6.226592,51.69764,0
-7.8556724,53.55653,0
-6.570897,54.25647,12.0
-5.0565486,51.458633,0
-1.6311487,54.86161,7.0
-6.416567,51.2775,0
-5.706998,53.780243,0
2.1561394,52.526337,0
-8.154911,53.954876,0
0.8283111,53.80421,0
-0.67228514,54.38891,5.0
-1.5573479,54.76791,7.0
-1.6241889,53.87327,5.0
-3.4665296,58.779583,0
-0.053176556,50.38112,0
-4.302252,58.90488,0
-5.3338857,55.16748,0
-7.007673,52.493298,0
-1.4594431,53.343975,5.0
-2.9134967,53.783848,3.0
-4.050169,59.321594,0
-6.44035,58.298447,0
-2.1204298,53.263718,3.0
-4.2566404,53.81633,0
-5.547177,54.74856,0
-6.2524133,51.972115,0
-0.68710524,53.77275,5.0
-6.81574,57.04564,0
-0.59592193,54.654762,0
-6.008649,51.84299,0
-2.3650339,58.924862,0
0.17759351,51.535564,2.0
-6.0567803,49.775738,0
-5.1547313,49.528454,0
-1.4053891,52.751812,1.0
-5.240224,50.191223,10.0
-6.1226287,53.078255,0
0.81909525,53.66681,0
0.31437668,53.264805,0
-0.41423795,51.873707,9.0
-0.48706472,52.02663,9.0
-5.1722655,53.107414,0
-1.4691135,53.373215,5.0
0.8099547,53.529396,0
-3.4382248,58.092495,0
1.576448,51.168537,0
-0.99093527,51.269726,6.0
-2.2682984,57.549213,11.0
-5.9128647,58.453312,0
-6.901408,51.533638,0
0.5747544,51.977997,9.0
-2.7443027,50.39503,0
-2.2026567,53.065704,4.0
-2.1062455,52.52147,4.0
-1.5503104,57.68738,0
-6.1112204,55.419018,0
-6.96314,58.141487,0
-1.280209,57.823624,0
-0.83509856,54.932407,0
-7.402939,55.644157,0
-0.7219804,50.528038,0
0.80088985,53.391994,0
-5.2660637,51.177628,0
-3.3417583,55.958153,11.0
-1.6663142,53.625072,5.0
-1.9663866,52.454266,4.0
-5.5714083,55.02311,0
-0.5566668,55.7547,0
-2.6288145,53.51748,3.0
-4.2695265,55.81159,11.0
-1.3189956,54.594463,7.0
-3.3470652,50.715584,10.0
-0.028040254,56.159996,0
-3.3316824,51.737278,8.0
-6.3894563,57.88726,0
-5.042248,54.62468,0
-2.45125,52.66758,4.0
-6.4397063,56.09589,0
-2.1075842,52.61089,4.0
-6.968064,56.213432,0
-1.3013535,56.723797,0
-3.7421448,58.776157,0
-1.3998531,53.04196,1.0
-0.2907089,56.026375,0
-7.8939095,53.830215,0
-1.1422378,52.692986,1.0
-1.2001681,52.986156,1.0
-6.139367,50.736828,0
-1.0309795,52.311275,1.0
0.43302432,55.32637,0
-0.058334354,51.936142,9.0
-1.8750414,53.375393,1.0
-2.4756591,51.4518,10.0
-1.8243029,56.313118,0
-6.3728,57.750187,0
-3.8144376,54.786884,0
-6.6784873,55.949368,0
-3.1792216,49.840794,0
-1.7395841,51.53324,10.0
-6.362365,55.410305,0
-4.143882,50.411552,10.0
-1.3383497,53.484367,5.0
-7.562253,53.157276,0
-5.812697,52.26256,0
-6.9503794,56.07643,0
-0.3816925,51.356537,6.0
2.1050606,51.977352,0
-0.7994128,51.375015,6.0
-4.077471,50.10352,0
-6.0595465,57.347744,0
-5.872866,52.948986,0
-3.854657,50.107296,0
-0.19353722,51.584038,2.0
-6.244809,56.653378,0
-3.508725,50.720524,10.0
-0.06921516,55.335342,0
1.1492994,51.593838,0
-6.888108,57.593613,0
1.3893077,51.724815,0
0.85938436,50.6376,0
-4.062201,54.782925,0
-1.6238556,50.25915,0
-4.506784,53.948963,0
-5.6121187,58.186966,0
-0.3937029,52.17455,9.0
-5.442768,50.48412,0
-2.1254013,52.45787,4.0
-7.519355,56.4655,0
-6.5898323,50.719933,0
-1.3208206,50.920643,6.0
-8.237149,54.501884,0
-7.32487,53.16816,0
-6.3399353,57.476017,0
1.0801562,53.93562,0
-1.8249314,56.1756,0
-3.0068395,53.46369,3.0
-2.3126752,53.16087,3.0
-5.473104,50.896286,0
1.5749018,52.442738,9.0
-6.4453173,53.892784,0
-6.693275,58.151726,0
0.9309395,52.650696,9.0
-7.6550426,55.632767,0
-6.5500097,50.308315,0
-4.445873,50.43735,10.0
-4.1453753,55.859547,11.0
-6.203388,53.901512,0
-0.75058335,52.009975,6.0
0.39180145,54.639282,0
-6.1760244,53.62712,0
0.32935196,53.53973,0
1.2881703,51.17911,6.0
-5.182425,53.24478,0
-7.5772896,55.085285,0
-1.0443549,56.584576,0
-5.824537,52.39985,0
-0.050192226,51.366093,2.0
-5.7314305,54.05479,0
0.7145413,51.26119,6.0
0.40188405,50.510273,0
-7.6353545,55.495907,0
-1.8197441,57.2756,0
-5.6710987,53.36838,0
-3.1690626,53.382725,3.0
-1.1587466,52.635445,1.0
-3.1893823,50.25367,0
0.6475057,54.771557,0
-1.1144897,54.595367,7.0
-3.8493626,49.969715,0
-2.890624,57.822536,0
-4.48235,53.53665,0
-0.7935946,56.30737,0
-3.675402,51.34887,0
-1.8330735,50.789505,10.0
-5.002705,50.633995,0
-5.9424753,54.64232,12.0
-4.7226567,53.531418,0
-6.3053126,52.520996,0
-7.825777,55.073616,0
1.0848918,51.267227,6.0
-7.0972757,55.2441,0
-2.9044347,58.37235,0
-4.9251094,52.976116,0
-6.1095514,52.941025,0
-3.9099324,51.482925,0
-0.31366083,51.871174,9.0
-2.087791,58.78789,0
-5.825041,49.64592,0
-4.8885603,52.426453,0
-2.9602587,49.980484,0
-5.6459217,50.202526,0
-6.1400113,55.69336,0
-6.351927,50.59135,0
-3.2882285,54.78096,3.0
-2.357948,58.237576,0
-4.7585297,54.08106,0
-6.3562927,57.613102,0
-0.22694348,52.280537,9.0
-1.5028602,51.066826,6.0
-3.186172,58.645,0
-1.4013419,53.83366,5.0
-4.294362,54.503586,0
-3.7784147,53.96196,0
-5.094642,55.311394,0
-5.8851957,53.086254,0
-1.3038918,56.586304,0
2.031433,51.153725,0
-5.392479,55.85393,0
-1.3210485,55.623775,0
0.59942174,51.536823,9.0
-7.616178,53.568054,0
-5.525278,51.583138,0
-4.320702,59.17956,0
-2.1506016,52.979427,4.0
-1.8141698,58.375404,0
-7.0403676,56.761356,0
-4.3407035,55.84094,11.0
-2.428798,53.06184,3.0
-7.2091417,52.209084,0
1.3996335,51.862194,0
-1.561861,56.724987,0
-1.0767317,51.669727,6.0
-2.2152317,52.88475,4.0
-3.8441088,49.832123,0
-1.3186612,55.761288,0
-5.14381,59.024693,0
-6.2786508,52.246567,0
0.3600557,54.089542,0
-1.2912955,51.995293,6.0
-6.7980494,56.90863,0
-3.0709717,53.423904,3.0
-5.4319334,53.375507,0
-4.866452,59.03113,0
-6.033992,49.501102,0
-6.833589,57.18264,0
-3.6317985,50.11064,0
-3.7271776,50.36999,10.0
-2.3639913,53.39572,3.0
-0.8390562,54.794895,0
-6.8036966,52.777214,0
-3.038252,51.568977,8.0
-4.7862306,54.493244,0
-5.3805566,55.71665,0
-6.613369,55.401077,0
-5.2344985,53.93156,0
-5.3463326,52.27672,0
-4.0080724,53.683167,0
-2.7457757,53.41953,3.0
-4.139375,51.478966,0
-4.5685287,58.76234,0
-0.79284984,52.7041,1.0
-1.9532049,52.422966,4.0
0.21268626,55.880814,0
-1.0838758,54.934536,0
-6.169304,55.96768,0
0.7740449,51.36579,6.0
-5.942495,56.25043,0
-6.661997,55.81231,0
1.1662332,52.051495,9.0
-2.2207313,53.778008,3.0
-4.4904275,53.6741,0
-4.034683,54.233067,0
0.56230056,51.437927,6.0
-4.517328,55.984688,11.0
-3.1546152,56.184162,11.0
-4.27154,54.091244,0
-1.2721851,53.09283,1.0
-4.5981035,51.469696,0
1.921706,52.53435,0
1.3192743,50.76309,0
-1.8190694,57.41309,0
-5.403405,49.9345,0
0.48181763,51.32639,6.0
-3.1678677,58.09526,0
-6.265479,52.10934,0
-2.6368594,58.648888,0
-0.6132788,51.558678,6.0
1.9095058,52.397068,0
-2.577521,53.369835,3.0
-1.5742129,55.624912,0
-1.259344,52.970898,1.0
-7.153749,57.58303,0
-1.8255545,56.03809,0
-3.4089007,50.113564,0
0.5369269,52.98504,0
-5.4210224,59.017662,0
-7.3390574,57.02437,0
-3.8629606,56.660065,11.0
-5.596057,55.297646,0
-7.1615024,51.79795,0
-4.2871575,49.824226,0
-5.961334,53.90976,0
-0.2574243,51.332355,6.0
-1.9947399,52.488323,4.0
-1.5166955,52.52177,4.0
-3.1633961,57.957813,0
-3.6225166,49.835438,0
-0.0035827095,51.443455,2.0
-2.0854394,57.825634,0
-4.745605,50.089638,0
0.10273037,52.5329,9.0
-0.7182482,50.665646,0
-1.398469,50.395855,0
-0.068521224,51.46985,2.0
-0.29096583,53.756863,5.0
-0.124356106,51.64068,2.0
-1.991466,53.71773,5.0
-7.8367867,53.419666,0
-5.74361,51.438686,0
-0.0812541,51.667126,2.0
-4.9822216,53.800476,0
-1.6291742,52.545147,4.0
-6.9441257,58.00453,0
-5.1034117,52.1457,0
-1.5468738,57.962326,0
-1.0807364,55.072052,0
-5.682966,53.50567,0
-4.3114333,59.04222,0
-2.404843,53.480377,3.0
1.8734901,51.985207,0
0.05722764,53.03077,1.0
-2.081449,56.03819,0
-6.8515997,57.31964,0
-1.057989,56.03462,0
-4.91586,52.838707,0
-5.4883547,54.062096,0
-1.5596161,52.834824,1.0
-0.15556848,52.618515,9.0
-6.729756,58.42573,0
0.44148204,55.46377,0
-6.201178,51.423153,0
-5.0018973,54.07523,0
-5.213411,53.656868,0
-5.299915,54.75555,0
0.8376036,53.9416,0
-5.848506,52.674427,0
-1.4185592,53.247704,1.0
-0.8147949,55.619926,0
-2.515548,49.983315,0
-6.4239697,55.95879,0
1.885399,52.122498,0
-1.6205658,50.672073,0
-3.1825826,49.97843,0
-7.3765216,53.579098,0
-5.6046495,49.653004,0
-7.756079,56.316944,0
-1.0557805,53.505424,5.0
-5.410008,53.100834,0
-3.670778,55.944,11.0
-4.818895,51.326927,0
-6.0683074,49.913055,0
-2.9479272,53.073902,8.0
-1.9264369,53.877903,5.0
-4.605948,51.607166,0
-7.6528716,53.841854,0
-0.5772829,51.899113,9.0
0.8998739,51.89154,9.0
-0.10194275,54.64803,0
-0.6828211,51.152756,6.0
-2.717539,52.169018,4.0
-4.959723,49.946686,0
-0.8230211,55.34493,0
-5.1725755,49.803352,0
-2.2747617,53.392532,3.0
-2.6222494,57.82414,0
1.5188679,53.37297,0
-2.1213078,53.457203,3.0
-5.3454037,55.304775,0
-4.234749,53.40394,0
-7.193135,52.07204,0
0.6813898,51.60564,9.0
