longitude,latitude,region
-4.517328,55.984688,11.0
0.0070317695,51.535477,2.0
-2.8658876,53.572144,3.0
0.5949496,52.297134,9.0
-2.2907941,52.1561,4.0
-2.6423056,53.563854,3.0
-0.21919037,51.419502,2.0
-1.295022,51.087418,6.0
-0.6503594,51.44143,6.0
-3.0339737,53.328655,3.0
-3.1690626,53.382725,3.0
0.7183509,51.812225,9.0
-1.505901,51.837326,6.0
-0.9967118,51.40192,6.0
-0.60516465,51.299572,6.0
-2.1075842,52.61089,4.0
-2.0920203,52.56242,4.0
-2.154163,52.58972,4.0
-2.2142372,52.197426,4.0
-3.2882285,54.78096,3.0
-2.404843,53.480377,3.0
-0.44042623,50.82281,6.0
-2.9479272,53.073902,8.0
-0.8240014,51.607124,6.0
-2.777096,53.85688,3.0
-2.2792122,52.376904,4.0
-2.2747617,53.392532,3.0
-2.8122585,50.919247,10.0
-1.092248,53.956738,5.0
-1.0585192,53.960884,5.0
-3.9979687,52.84698,8.0
-4.0777254,52.25461,8.0
-4.371036,53.28584,8.0
-2.8640149,51.573734,8.0
-3.149215,51.471836,8.0
-2.8819427,51.34401,10.0
-4.1849294,50.763737,10.0
-4.6151757,50.628654,10.0
-1.0837198,50.79481,6.0
-1.2886316,50.67532,6.0
1.2565862,52.85223,9.0
-1.929339,55.434204,7.0
-4.445873,50.43735,10.0
-3.9775379,50.383156,10.0
-4.1375704,50.38453,10.0
1.3076032,52.65399,9.0
-5.398826,50.105404,10.0
-5.240224,50.191223,10.0
-4.2220225,57.79742,11.0
-5.210888,57.25013,11.0
-3.2653816,57.475235,11.0
-3.107301,58.995598,11.0
-6.6625657,58.1298,11.0
-5.2138834,56.080593,11.0
-2.8602438,57.041245,11.0
-2.2682984,57.549213,11.0
-2.9739585,56.305,11.0
-2.4996648,57.345524,11.0
-3.284918,56.1062,11.0
-2.1758602,57.123432,11.0
-3.3417583,55.958153,11.0
-2.7189252,55.94032,11.0
-4.751648,55.741825,11.0
-4.2762957,54.98887,11.0
-4.6298623,51.798946,8.0
-4.58233,55.274113,11.0
-4.5733576,55.55183,11.0
-4.8995776,51.907555,8.0
-5.0481243,50.274757,10.0
-5.8435974,54.594963,12.0
-5.9424753,54.64232,12.0
-5.9298615,54.55696,12.0
-6.011204,54.587883,12.0
-5.950036,54.905502,12.0
-6.871473,55.005722,12.0
-7.474037,54.373398,12.0
-7.2885475,54.993267,12.0
-6.0895505,54.457478,12.0
-6.700255,54.70463,12.0
-6.570897,54.25647,12.0
-6.309155,55.00657,12.0
-5.6726236,54.641174,12.0
-6.202089,54.69029,12.0
-5.9832077,54.24629,12.0
-5.6693172,54.490707,12.0
-6.3779564,54.45092,12.0
-7.338419,54.6649,12.0
