date	temperature
27/07/10 22:38	17.4
28/07/10 00:10	16.6
28/07/10 00:24	21.6
28/07/10 02:06	22.7
28/07/10 02:21	15.9
28/07/10 04:33	23.5
28/07/10 04:42	15.3
28/07/10 06:16	24.2
28/07/10 06:34	14.8
28/07/10 08:16	24.4
28/07/10 08:35	14.4
28/07/10 10:16	24.2
28/07/10 10:27	14.1
28/07/10 12:19	14.7
28/07/10 12:24	23.5
28/07/10 14:03	15.6
28/07/10 14:52	22.2
28/07/10 16:14	16.8
28/07/10 16:57	20.2
28/07/10 18:11	17.9
28/07/10 18:34	19.0
28/07/10 20:43	18.1
28/07/10 20:46	19.1
28/07/10 22:03	20.3
28/07/10 22:52	17.3
29/07/10 00:02	16.6
29/07/10 00:08	21.6
29/07/10 02:28	22.7
29/07/10 02:58	16.0
29/07/10 04:02	23.6
29/07/10 04:33	15.4
29/07/10 06:29	24.1
29/07/10 06:42	14.9
29/07/10 08:13	14.4
29/07/10 08:17	24.4
29/07/10 10:10	24.2
29/07/10 10:36	14.1
29/07/10 12:18	14.7
29/07/10 12:20	23.6
29/07/10 14:11	15.6
29/07/10 14:43	22.2
29/07/10 16:16	16.7
29/07/10 16:40	20.3
29/07/10 18:00	17.8
29/07/10 18:03	19.0
29/07/10 20:23	18.2
29/07/10 20:25	19.0
29/07/10 22:09	20.3
29/07/10 22:55	17.3
30/07/10 00:20	21.6
30/07/10 00:42	16.6
30/07/10 02:21	22.6
30/07/10 02:27	15.9
30/07/10 04:33	15.3
30/07/10 04:41	23.4
30/07/10 06:14	24.1
30/07/10 06:48	14.8
30/07/10 08:09	14.4
30/07/10 08:32	24.3
30/07/10 10:45	14.1
30/07/10 10:50	24.1
30/07/10 12:03	23.4
30/07/10 12:17	14.6
30/07/10 14:19	15.5
30/07/10 14:39	22.1
30/07/10 16:10	16.7
30/07/10 16:55	20.1
30/07/10 18:03	18.9
30/07/10 18:38	17.8
30/07/10 20:28	18.9
30/07/10 20:49	18.1
30/07/10 22:21	20.2
30/07/10 22:58	17.3
31/07/10 00:37	21.5
31/07/10 00:47	16.6
31/07/10 02:49	15.9
31/07/10 02:51	22.6
31/07/10 04:14	15.3
31/07/10 04:58	23.4
31/07/10 06:18	14.8
31/07/10 06:55	24.1
31/07/10 08:35	14.4
31/07/10 08:36	24.2
31/07/10 10:35	14.1
31/07/10 10:56	24.1
31/07/10 12:33	14.6
31/07/10 12:42	23.3
31/07/10 14:25	22.1
31/07/10 14:44	15.5
31/07/10 16:13	20.1
31/07/10 16:33	16.6
31/07/10 18:01	18.9
31/07/10 18:54	17.8
31/07/10 20:23	18.1
31/07/10 20:44	18.9
31/07/10 22:11	20.2
31/07/10 22:11	17.3
01/08/10 00:27	21.4
01/08/10 00:54	16.5
01/08/10 02:34	22.6
01/08/10 02:36	15.9
01/08/10 04:10	23.4
01/08/10 04:20	15.4
01/08/10 06:01	14.8
01/08/10 06:38	24.1
01/08/10 08:36	14.4
01/08/10 08:46	24.3
01/08/10 10:50	24.1
01/08/10 10:53	14.1
01/08/10 12:06	14.6
01/08/10 12:50	23.3
01/08/10 14:32	22.0
01/08/10 14:34	15.6
01/08/10 16:29	20.1
01/08/10 16:46	16.7
01/08/10 18:55	18.9
01/08/10 18:58	17.8
01/08/10 20:09	18.0
01/08/10 20:39	19.0
01/08/10 22:05	20.3
01/08/10 22:14	17.3
02/08/10 00:21	21.6
02/08/10 00:37	16.6
02/08/10 02:15	22.7
02/08/10 02:58	16.0
02/08/10 04:15	23.6
02/08/10 04:27	15.4
02/08/10 06:05	14.9
02/08/10 06:07	24.1
02/08/10 08:05	14.4
02/08/10 08:19	24.3
02/08/10 10:04	24.1
02/08/10 10:19	14.2
02/08/10 12:06	23.3
02/08/10 12:40	14.7
02/08/10 14:21	21.9
02/08/10 14:36	15.6
02/08/10 16:07	20.1
02/08/10 16:43	16.8
02/08/10 18:37	18.9
02/08/10 18:40	17.8
02/08/10 20:36	19.1
02/08/10 20:56	18.1
02/08/10 22:24	17.3
02/08/10 22:50	20.3
03/08/10 00:00	16.6
03/08/10 00:29	21.5
03/08/10 02:02	16.0
03/08/10 02:37	22.7
03/08/10 04:35	23.6
03/08/10 04:57	15.4
03/08/10 06:07	24.1
03/08/10 06:22	14.9
03/08/10 08:07	24.2
03/08/10 08:41	14.4
03/08/10 10:17	24.0
03/08/10 10:22	14.2
03/08/10 12:26	14.7
03/08/10 12:32	23.3
03/08/10 14:29	15.6
03/08/10 14:57	21.8
03/08/10 16:27	16.7
03/08/10 16:46	19.9
03/08/10 18:47	17.8
03/08/10 18:56	18.8
03/08/10 20:30	18.1
03/08/10 20:52	19.0
03/08/10 22:40	17.2
03/08/10 22:55	20.2
04/08/10 00:06	21.5
04/08/10 00:19	16.6
04/08/10 02:02	15.9
04/08/10 02:21	22.6
04/08/10 04:34	23.4
04/08/10 04:54	15.4
04/08/10 06:09	24.0
04/08/10 06:50	14.9
04/08/10 08:12	14.5
04/08/10 08:57	24.2
04/08/10 10:00	24.0
04/08/10 10:05	14.2
04/08/10 12:10	14.6
04/08/10 12:45	23.2
04/08/10 14:37	15.5
04/08/10 14:42	21.8
04/08/10 16:46	16.6
04/08/10 16:51	19.9
04/08/10 18:02	17.7
04/08/10 18:40	18.8
04/08/10 20:36	18.9
04/08/10 20:55	17.9
04/08/10 22:08	20.1
04/08/10 22:52	17.2
05/08/10 00:14	21.3
05/08/10 00:54	16.4
05/08/10 02:17	15.9
05/08/10 02:46	22.5
05/08/10 04:24	15.3
05/08/10 04:53	23.3
05/08/10 06:00	23.8
05/08/10 06:23	14.8
05/08/10 08:52	14.4
05/08/10 08:55	24.0
05/08/10 10:42	23.9
05/08/10 10:47	14.2
05/08/10 12:10	14.6
05/08/10 12:44	23.1
05/08/10 14:21	15.5
05/08/10 14:53	21.7
05/08/10 16:16	19.8
05/08/10 16:39	16.6
05/08/10 18:13	17.7
05/08/10 18:18	18.8
05/08/10 20:13	17.9
05/08/10 20:20	18.8
05/08/10 22:19	20.1
05/08/10 22:56	17.2
06/08/10 00:13	21.3
06/08/10 00:16	16.4
06/08/10 02:01	22.4
06/08/10 02:25	15.9
06/08/10 04:05	15.3
06/08/10 04:25	23.3
06/08/10 06:32	23.8
06/08/10 06:35	14.9
06/08/10 08:17	14.5
06/08/10 08:44	24.1
06/08/10 10:06	23.8
06/08/10 10:27	14.2
06/08/10 12:07	14.5
06/08/10 12:52	23.1
06/08/10 14:50	15.4
06/08/10 14:54	21.6
06/08/10 16:02	19.8
06/08/10 16:34	16.6
06/08/10 18:09	17.7
06/08/10 18:28	18.7
06/08/10 20:02	17.9
06/08/10 20:53	18.8
06/08/10 22:14	20.1
06/08/10 22:16	17.2
07/08/10 00:31	16.6
07/08/10 00:39	21.4
07/08/10 02:31	22.4
07/08/10 02:37	15.9
07/08/10 04:35	23.3
07/08/10 04:46	15.4
07/08/10 06:39	14.8
07/08/10 06:41	23.9
07/08/10 08:21	24.1
07/08/10 08:35	14.4
07/08/10 10:40	23.9
07/08/10 10:53	14.2
07/08/10 12:34	14.5
07/08/10 12:35	23.0
07/08/10 14:01	21.6
07/08/10 14:09	15.4
07/08/10 16:09	16.6
07/08/10 16:21	19.8
07/08/10 18:18	18.8
07/08/10 18:55	17.8
07/08/10 20:32	18.9
07/08/10 20:53	18.0
07/08/10 22:26	20.2
07/08/10 22:27	17.2
08/08/10 00:05	16.6
08/08/10 00:18	21.4
08/08/10 02:31	22.6
08/08/10 02:56	16.0
08/08/10 04:00	15.4
08/08/10 04:28	23.4
08/08/10 06:25	14.9
08/08/10 06:26	23.9
08/08/10 08:21	24.2
08/08/10 08:44	14.5
08/08/10 10:35	14.2
08/08/10 10:50	23.8
08/08/10 12:09	14.6
08/08/10 12:15	23.1
08/08/10 14:24	21.6
08/08/10 14:27	15.4
08/08/10 16:10	19.9
08/08/10 16:49	16.6
08/08/10 18:10	17.7
08/08/10 18:25	18.9
08/08/10 20:29	18.1
08/08/10 20:48	18.9
08/08/10 22:04	20.2
08/08/10 22:40	17.3
09/08/10 00:20	21.5
09/08/10 00:41	16.6
09/08/10 02:18	22.6
09/08/10 02:59	16.0
09/08/10 04:31	15.4
09/08/10 04:46	23.4
09/08/10 06:03	23.9
09/08/10 06:40	15.0
09/08/10 08:40	24.2
09/08/10 08:56	14.5
09/08/10 10:25	23.9
09/08/10 10:39	14.2
09/08/10 12:13	23.1
09/08/10 12:47	14.6
09/08/10 14:26	21.7
09/08/10 14:56	15.6
09/08/10 16:40	16.6
09/08/10 16:49	19.9
09/08/10 18:05	17.7
09/08/10 18:23	18.9
09/08/10 20:53	18.0
09/08/10 20:55	18.9
09/08/10 22:00	17.3
09/08/10 22:10	20.3
10/08/10 00:06	21.5
10/08/10 00:58	16.6
10/08/10 02:42	16.0
10/08/10 02:52	22.6
10/08/10 04:28	23.4
10/08/10 04:45	15.5
10/08/10 06:18	15.1
10/08/10 06:55	23.9
10/08/10 08:00	14.6
10/08/10 08:10	24.2
10/08/10 10:50	23.8
10/08/10 10:56	14.3
10/08/10 12:08	14.6
10/08/10 12:29	23.1
10/08/10 14:37	15.5
10/08/10 14:56	21.7
10/08/10 16:05	19.9
10/08/10 16:38	16.6
10/08/10 18:02	18.9
10/08/10 18:22	17.8
10/08/10 20:26	18.1
10/08/10 20:54	19.0
10/08/10 22:34	20.3
10/08/10 22:52	17.3
11/08/10 00:27	16.6
11/08/10 00:44	21.5
11/08/10 02:34	16.1
11/08/10 02:50	22.7
11/08/10 04:27	23.5
11/08/10 04:50	15.4
11/08/10 06:12	15.1
11/08/10 06:43	23.9
11/08/10 08:02	24.1
11/08/10 08:48	14.6
11/08/10 10:17	14.2
11/08/10 10:52	23.8
11/08/10 12:22	14.5
11/08/10 12:30	23.1
11/08/10 14:18	21.7
11/08/10 14:59	15.4
11/08/10 16:14	19.9
11/08/10 16:34	16.6
11/08/10 18:26	18.9
11/08/10 18:35	17.8
11/08/10 20:27	18.9
11/08/10 20:46	18.1
11/08/10 22:36	20.2
11/08/10 22:38	17.2
12/08/10 00:18	16.6
12/08/10 00:51	21.5
12/08/10 02:48	22.6
12/08/10 02:50	16.0
12/08/10 04:24	15.4
12/08/10 04:50	23.4
12/08/10 06:08	23.8
12/08/10 06:36	15.0
12/08/10 08:21	24.1
12/08/10 08:28	14.6
12/08/10 10:25	14.3
12/08/10 10:27	23.8
12/08/10 12:31	14.5
12/08/10 12:33	22.9
12/08/10 14:03	21.6
12/08/10 14:48	15.4
12/08/10 16:02	16.5
12/08/10 16:14	19.8
12/08/10 18:23	17.7
12/08/10 18:32	18.8
12/08/10 20:02	17.9
12/08/10 20:39	18.9
12/08/10 22:23	20.1
12/08/10 22:41	17.2
13/08/10 00:03	16.5
13/08/10 00:05	21.4
13/08/10 02:12	22.5
13/08/10 02:14	15.9
13/08/10 04:00	23.2
13/08/10 04:15	15.3
13/08/10 06:22	14.9
13/08/10 06:51	23.7
13/08/10 08:44	23.9
13/08/10 08:55	14.6
13/08/10 10:05	14.2
13/08/10 10:11	23.6
13/08/10 12:40	22.9
13/08/10 12:50	14.4
13/08/10 14:07	21.4
13/08/10 14:52	15.4
13/08/10 16:20	16.4
13/08/10 16:25	19.7
13/08/10 18:18	18.7
13/08/10 18:46	17.6
13/08/10 20:25	17.9
13/08/10 20:50	18.8
13/08/10 22:13	17.2
13/08/10 22:48	20.1
14/08/10 00:17	21.3
14/08/10 00:43	16.4
14/08/10 02:19	15.9
14/08/10 02:48	22.4
14/08/10 04:01	15.3
14/08/10 04:53	23.2
14/08/10 06:21	23.7
14/08/10 06:31	14.8
14/08/10 08:01	23.9
14/08/10 08:02	14.5
14/08/10 10:14	14.1
14/08/10 10:30	23.6
14/08/10 12:54	22.8
14/08/10 12:54	14.3
14/08/10 14:21	21.3
14/08/10 14:53	15.4
14/08/10 16:20	16.4
14/08/10 16:45	19.7
14/08/10 18:00	18.7
14/08/10 18:18	17.6
14/08/10 20:48	18.8
14/08/10 20:58	17.9
14/08/10 22:47	20.1
14/08/10 22:59	17.2
15/08/10 00:11	21.3
15/08/10 00:31	16.4
15/08/10 02:45	15.8
15/08/10 02:51	22.4
15/08/10 04:14	23.2
15/08/10 04:34	15.3
15/08/10 06:30	23.6
15/08/10 06:55	14.8
15/08/10 08:02	14.4
15/08/10 08:25	23.8
15/08/10 10:37	23.6
15/08/10 10:47	14.1
15/08/10 12:33	14.3
15/08/10 12:52	22.7
15/08/10 14:05	21.3
15/08/10 14:35	15.3
15/08/10 16:23	16.4
15/08/10 16:45	19.6
15/08/10 18:09	17.5
15/08/10 18:18	18.6
15/08/10 20:23	18.8
15/08/10 20:29	17.8
15/08/10 22:01	17.1
15/08/10 22:13	20.1
16/08/10 00:12	16.3
16/08/10 00:28	21.3
16/08/10 02:17	22.4
16/08/10 02:23	15.8
16/08/10 04:01	23.2
16/08/10 04:58	15.2
16/08/10 06:25	14.8
16/08/10 06:46	23.7
16/08/10 08:03	23.8
16/08/10 08:26	14.4
16/08/10 10:43	23.5
16/08/10 10:51	14.1
16/08/10 12:35	22.6
16/08/10 12:51	14.2
16/08/10 14:02	15.2
16/08/10 14:02	21.2
16/08/10 16:25	19.5
16/08/10 16:57	16.3
16/08/10 18:56	18.6
16/08/10 18:59	17.4
16/08/10 20:27	18.7
16/08/10 20:49	17.8
16/08/10 22:44	16.9
16/08/10 22:55	20.0
17/08/10 00:23	16.2
17/08/10 00:36	21.2
17/08/10 02:28	15.7
17/08/10 02:51	22.3
17/08/10 04:05	15.2
17/08/10 04:25	23.1
17/08/10 06:00	14.7
17/08/10 06:32	23.6
17/08/10 08:11	14.3
17/08/10 08:57	23.7
17/08/10 10:23	23.3
17/08/10 10:56	13.9
17/08/10 12:10	22.5
17/08/10 12:22	14.1
17/08/10 14:21	15.1
17/08/10 14:26	21.0
17/08/10 16:26	16.2
17/08/10 16:55	19.4
17/08/10 18:23	17.3
17/08/10 18:44	18.5
17/08/10 20:31	17.7
17/08/10 20:41	18.6
17/08/10 22:51	16.9
17/08/10 22:55	19.9
18/08/10 00:23	16.2
18/08/10 00:30	21.2
18/08/10 02:18	15.7
18/08/10 02:34	22.2
18/08/10 04:23	15.1
18/08/10 04:45	22.9
18/08/10 06:01	23.4
18/08/10 06:36	14.6
18/08/10 08:17	23.6
18/08/10 08:26	14.2
18/08/10 10:21	13.9
18/08/10 10:49	23.3
18/08/10 12:05	14.1
18/08/10 12:53	22.4
18/08/10 14:41	15.1
18/08/10 14:52	20.9
18/08/10 16:06	19.4
18/08/10 16:08	16.1
18/08/10 18:19	17.3
18/08/10 18:24	18.4
18/08/10 20:00	18.6
18/08/10 20:46	17.6
18/08/10 22:30	19.8
18/08/10 22:33	16.9
19/08/10 00:11	16.2
19/08/10 00:57	21.2
19/08/10 02:08	22.3
19/08/10 02:50	15.6
19/08/10 04:14	23.0
19/08/10 04:22	15.0
19/08/10 06:47	23.4
19/08/10 06:55	14.6
19/08/10 08:07	14.2
19/08/10 08:44	23.6
19/08/10 10:09	13.8
19/08/10 10:51	23.2
19/08/10 12:07	22.4
19/08/10 12:17	14.0
19/08/10 14:41	15.0
19/08/10 14:55	20.8
19/08/10 16:43	19.3
19/08/10 16:52	16.1
19/08/10 18:02	18.3
19/08/10 18:35	17.2
19/08/10 20:37	17.5
19/08/10 20:53	18.5
19/08/10 22:04	16.8
19/08/10 22:44	19.9
20/08/10 00:30	21.1
20/08/10 00:46	16.1
20/08/10 02:23	22.2
20/08/10 02:37	15.6
20/08/10 04:21	23.0
20/08/10 04:52	15.1
20/08/10 06:16	23.4
20/08/10 06:58	14.6
20/08/10 08:09	14.2
20/08/10 08:35	23.5
20/08/10 10:23	13.8
20/08/10 10:43	23.2
20/08/10 12:17	13.9
20/08/10 12:53	22.3
20/08/10 14:35	14.9
20/08/10 14:39	20.8
20/08/10 16:01	19.2
20/08/10 16:12	16.1
20/08/10 18:33	17.2
20/08/10 18:34	18.3
20/08/10 20:21	18.5
20/08/10 20:47	17.4
20/08/10 22:00	16.8
20/08/10 22:45	19.8
21/08/10 00:04	16.1
21/08/10 00:55	21.0
21/08/10 02:26	15.6
21/08/10 02:26	22.2
21/08/10 04:13	15.0
21/08/10 04:38	22.9
21/08/10 06:16	23.3
21/08/10 06:53	14.5
21/08/10 08:31	14.2
21/08/10 08:54	23.4
21/08/10 10:16	13.8
21/08/10 10:29	23.1
21/08/10 12:05	13.9
21/08/10 12:07	22.2
21/08/10 14:20	14.9
21/08/10 14:49	20.7
21/08/10 16:51	16.1
21/08/10 16:53	19.1
21/08/10 18:17	17.2
21/08/10 18:56	18.2
21/08/10 20:14	17.4
21/08/10 20:25	18.4
21/08/10 22:11	16.7
21/08/10 22:53	19.7
22/08/10 00:04	16.1
22/08/10 00:59	20.9
22/08/10 02:05	15.5
22/08/10 02:47	22.0
22/08/10 04:10	22.8
22/08/10 04:14	15.0
22/08/10 06:36	14.5
22/08/10 06:46	23.2
22/08/10 08:08	14.1
22/08/10 08:50	23.3
22/08/10 10:27	22.9
22/08/10 10:40	13.9
22/08/10 12:36	22.1
22/08/10 12:43	13.8
22/08/10 14:27	20.4
22/08/10 14:43	14.8
22/08/10 16:00	15.9
22/08/10 16:10	18.9
22/08/10 18:06	17.1
22/08/10 18:56	18.1
22/08/10 20:03	17.3
22/08/10 20:58	18.3
22/08/10 22:08	19.6
22/08/10 22:17	16.6
23/08/10 00:01	20.8
23/08/10 00:54	15.9
23/08/10 02:10	15.4
23/08/10 02:59	21.9
23/08/10 04:21	14.9
23/08/10 04:59	22.6
23/08/10 06:21	23.1
23/08/10 06:26	14.4
23/08/10 08:29	23.2
23/08/10 08:29	14.1
23/08/10 10:44	22.8
23/08/10 10:51	13.8
23/08/10 12:19	21.9
23/08/10 12:48	13.9
23/08/10 14:06	14.7
23/08/10 14:21	20.2
23/08/10 16:04	18.8
23/08/10 16:49	15.8
23/08/10 18:17	17.1
23/08/10 18:46	17.9
23/08/10 20:07	18.3
23/08/10 20:39	17.2
23/08/10 22:39	19.4
23/08/10 22:47	16.5
24/08/10 00:43	15.9
24/08/10 00:48	20.7
24/08/10 02:13	15.3
24/08/10 02:49	21.7
24/08/10 04:00	14.8
24/08/10 04:52	22.6
24/08/10 06:49	22.9
24/08/10 06:54	14.5
24/08/10 08:21	23.0
24/08/10 08:40	14.1
24/08/10 10:32	22.6
24/08/10 10:58	13.8
24/08/10 12:15	21.8
24/08/10 12:50	13.8
24/08/10 14:17	14.7
24/08/10 14:23	20.1
24/08/10 16:15	18.7
24/08/10 16:35	15.8
24/08/10 18:05	17.9
24/08/10 18:23	17.0
24/08/10 20:34	18.3
24/08/10 20:56	17.2
24/08/10 22:06	19.5
24/08/10 22:34	16.4
25/08/10 00:16	15.8
25/08/10 00:53	20.7
25/08/10 02:43	21.7
25/08/10 02:48	15.4
25/08/10 04:31	22.4
25/08/10 04:47	14.9
25/08/10 06:20	22.9
25/08/10 06:36	14.4
25/08/10 08:11	14.1
25/08/10 08:49	22.9
25/08/10 10:00	13.7
25/08/10 10:03	22.5
25/08/10 12:25	13.7
25/08/10 12:56	21.6
25/08/10 14:19	14.7
25/08/10 14:26	19.9
25/08/10 16:20	15.8
25/08/10 16:26	18.6
25/08/10 18:06	16.9
25/08/10 18:16	17.8
25/08/10 20:04	17.0
25/08/10 20:15	18.2
25/08/10 22:43	19.3
25/08/10 22:56	16.4
26/08/10 00:20	20.6
26/08/10 00:20	15.8
26/08/10 02:04	15.3
26/08/10 02:48	21.6
26/08/10 04:47	14.8
26/08/10 04:55	22.3
26/08/10 06:18	14.4
26/08/10 06:26	22.7
26/08/10 08:05	22.8
26/08/10 08:12	14.1
26/08/10 10:16	13.7
26/08/10 10:47	22.4
26/08/10 12:16	21.5
26/08/10 12:44	13.7
26/08/10 14:11	19.8
26/08/10 14:34	14.6
26/08/10 16:20	15.8
26/08/10 16:46	18.4
26/08/10 18:42	16.9
26/08/10 18:55	17.7
26/08/10 20:37	18.1
26/08/10 20:55	17.1
26/08/10 22:12	19.3
26/08/10 22:28	16.3
27/08/10 00:23	15.8
27/08/10 00:39	20.5
27/08/10 02:01	15.3
27/08/10 02:25	21.6
27/08/10 04:31	22.3
27/08/10 04:53	14.7
27/08/10 06:28	22.8
27/08/10 06:50	14.4
27/08/10 08:25	22.8
27/08/10 08:34	14.1
27/08/10 10:08	13.7
27/08/10 10:58	22.4
27/08/10 12:35	13.7
27/08/10 12:45	21.4
27/08/10 14:37	19.7
27/08/10 14:59	14.6
27/08/10 16:18	15.7
27/08/10 16:31	18.4
27/08/10 18:03	16.9
27/08/10 18:46	17.7
27/08/10 20:15	17.0
27/08/10 20:21	18.1
27/08/10 22:09	16.3
27/08/10 22:27	19.3
28/08/10 00:37	15.7
28/08/10 00:46	20.6
28/08/10 02:22	21.6
28/08/10 02:48	15.2
28/08/10 04:19	14.7
28/08/10 04:27	22.3
28/08/10 06:13	22.7
28/08/10 06:16	14.3
28/08/10 08:01	22.8
28/08/10 08:11	14.0
28/08/10 10:15	13.7
28/08/10 10:29	22.3
28/08/10 12:06	13.6
28/08/10 12:13	21.4
28/08/10 14:16	14.6
28/08/10 14:30	19.6
28/08/10 16:05	18.4
28/08/10 16:33	15.6
28/08/10 18:17	16.9
28/08/10 18:47	17.6
28/08/10 20:19	18.0
28/08/10 20:33	16.9
28/08/10 22:25	19.3
28/08/10 22:49	16.3
29/08/10 00:10	20.4
29/08/10 00:25	15.7
29/08/10 02:09	15.1
29/08/10 02:21	21.4
29/08/10 04:28	14.7
29/08/10 04:31	22.2
29/08/10 06:31	22.7
29/08/10 06:45	14.3
29/08/10 08:22	13.9
29/08/10 08:57	22.7
29/08/10 10:02	22.2
29/08/10 10:56	13.6
29/08/10 12:00	13.6
29/08/10 12:07	21.2
29/08/10 14:24	19.5
29/08/10 14:31	14.4
29/08/10 16:11	18.3
29/08/10 16:35	15.6
29/08/10 18:08	16.8
29/08/10 18:53	17.5
29/08/10 20:17	16.8
29/08/10 20:39	17.9
29/08/10 22:07	19.1
29/08/10 22:17	16.2
30/08/10 00:44	15.6
30/08/10 00:58	20.4
30/08/10 02:12	15.1
30/08/10 02:33	21.3
30/08/10 04:26	14.6
30/08/10 04:53	22.1
30/08/10 06:25	14.2
30/08/10 06:35	22.6
30/08/10 08:09	13.8
30/08/10 08:41	22.5
30/08/10 10:29	22.1
30/08/10 10:55	13.5
30/08/10 12:03	13.5
30/08/10 12:36	21.2
30/08/10 14:13	19.3
30/08/10 14:39	14.4
30/08/10 16:00	18.2
30/08/10 16:26	15.5
30/08/10 18:17	17.5
30/08/10 18:43	16.6
30/08/10 20:14	17.8
30/08/10 20:39	16.8
30/08/10 22:23	19.1
30/08/10 22:34	16.2
31/08/10 00:01	20.2
31/08/10 00:51	15.4
31/08/10 02:38	21.3
31/08/10 02:51	14.9
31/08/10 04:48	14.6
31/08/10 04:54	22.0
31/08/10 06:23	22.4
31/08/10 06:33	14.1
31/08/10 08:22	13.7
31/08/10 08:38	22.4
31/08/10 10:02	13.4
31/08/10 10:07	21.9
31/08/10 12:07	13.4
31/08/10 12:10	21.0
31/08/10 14:00	19.2
31/08/10 14:30	14.3
31/08/10 16:08	18.1
31/08/10 16:21	15.4
31/08/10 18:21	17.4
31/08/10 18:23	16.5
31/08/10 20:12	16.7
31/08/10 20:16	17.7
31/08/10 22:43	16.1
31/08/10 22:48	18.9
01/09/10 00:30	20.1
01/09/10 00:31	15.4
01/09/10 02:06	21.2
01/09/10 02:11	14.9
01/09/10 04:34	21.9
01/09/10 04:46	14.5
01/09/10 06:27	14.0
01/09/10 06:39	22.3
01/09/10 08:32	13.7
01/09/10 08:47	22.2
01/09/10 10:12	13.4
01/09/10 10:26	21.8
01/09/10 12:28	13.4
01/09/10 12:46	20.8
01/09/10 14:03	14.2
01/09/10 14:25	19.1
01/09/10 16:20	15.3
01/09/10 16:42	17.9
01/09/10 18:02	16.5
01/09/10 18:40	17.3
01/09/10 20:05	17.7
01/09/10 20:42	16.6
01/09/10 22:23	16.0
01/09/10 22:23	18.8
02/09/10 00:33	15.3
02/09/10 00:50	20.0
02/09/10 02:33	21.1
02/09/10 02:34	14.8
02/09/10 04:30	14.4
02/09/10 04:44	21.8
02/09/10 06:16	13.9
02/09/10 06:20	22.2
02/09/10 08:00	22.1
02/09/10 08:46	13.7
02/09/10 10:12	13.3
02/09/10 10:22	21.7
02/09/10 12:01	13.3
02/09/10 12:05	20.6
02/09/10 14:16	18.9
02/09/10 14:51	14.1
02/09/10 16:12	17.8
02/09/10 16:53	15.3
02/09/10 18:14	17.2
02/09/10 18:20	16.4
02/09/10 20:18	17.6
02/09/10 20:47	16.4
02/09/10 22:10	15.9
02/09/10 22:28	18.8
03/09/10 00:42	15.2
03/09/10 00:50	19.9
03/09/10 02:06	14.7
03/09/10 02:22	20.9
03/09/10 04:00	21.6
03/09/10 04:22	14.3
03/09/10 06:17	22.0
03/09/10 06:43	13.9
03/09/10 08:53	21.9
03/09/10 08:57	13.6
03/09/10 10:07	21.4
03/09/10 10:51	13.3
03/09/10 12:06	20.4
03/09/10 12:36	13.2
03/09/10 14:04	13.9
03/09/10 14:26	18.7
03/09/10 16:00	17.7
03/09/10 16:33	15.2
03/09/10 18:07	16.3
03/09/10 18:58	17.0
03/09/10 20:25	16.4
03/09/10 20:57	17.5
03/09/10 22:21	15.8
03/09/10 22:34	18.7
04/09/10 00:24	15.2
04/09/10 00:40	19.8
04/09/10 02:48	20.8
04/09/10 02:50	14.6
04/09/10 04:55	21.5
04/09/10 04:59	14.2
04/09/10 06:04	13.8
04/09/10 06:45	21.9
04/09/10 08:06	21.8
04/09/10 08:37	13.5
04/09/10 10:03	13.2
04/09/10 10:53	21.3
04/09/10 12:31	13.1
04/09/10 12:58	20.2
04/09/10 14:03	13.8
04/09/10 14:38	18.5
04/09/10 16:04	17.5
04/09/10 16:23	15.1
04/09/10 18:19	16.8
04/09/10 18:27	16.2
04/09/10 20:21	17.3
04/09/10 20:35	16.2
04/09/10 22:12	15.7
04/09/10 22:49	18.6
05/09/10 00:28	19.7
05/09/10 00:51	15.1
05/09/10 02:08	20.7
05/09/10 02:17	14.4
05/09/10 04:47	21.3
05/09/10 04:50	14.1
05/09/10 06:30	13.7
05/09/10 06:50	21.7
05/09/10 08:05	21.6
05/09/10 08:15	13.3
05/09/10 10:03	21.2
05/09/10 10:33	13.1
05/09/10 12:30	13.0
05/09/10 12:46	20.1
05/09/10 14:12	18.4
05/09/10 14:47	13.8
05/09/10 16:29	17.4
05/09/10 16:40	14.9
05/09/10 18:05	16.0
05/09/10 18:16	16.7
05/09/10 20:13	16.2
05/09/10 20:28	17.2
05/09/10 22:42	15.6
05/09/10 22:59	18.4
06/09/10 00:10	19.6
06/09/10 00:11	14.8
06/09/10 02:20	20.6
06/09/10 02:58	14.3
06/09/10 04:41	21.2
06/09/10 04:46	14.0
06/09/10 06:18	21.6
06/09/10 06:59	13.5
06/09/10 08:16	21.6
06/09/10 08:44	13.2
06/09/10 10:12	21.1
06/09/10 10:47	12.9
06/09/10 12:12	12.8
06/09/10 12:23	19.9
06/09/10 14:02	13.7
06/09/10 14:15	18.2
06/09/10 16:08	14.8
06/09/10 16:29	17.3
06/09/10 18:00	15.9
06/09/10 18:40	16.6
06/09/10 20:52	16.1
06/09/10 20:54	17.1
06/09/10 22:22	18.4
06/09/10 22:58	15.4
07/09/10 00:20	19.6
07/09/10 00:49	14.8
07/09/10 02:45	20.6
07/09/10 02:56	14.3
07/09/10 04:48	21.2
07/09/10 04:50	13.9
07/09/10 06:46	21.6
07/09/10 06:56	13.5
07/09/10 08:05	21.5
07/09/10 08:52	13.2
07/09/10 10:44	12.8
07/09/10 10:51	20.9
07/09/10 12:37	12.8
07/09/10 12:52	19.8
