DateTime,NOX
2018/02/27 12:00,224.4
2018/02/27 12:15,172.2
2018/02/27 12:30,208.7
2018/02/27 12:45,256.5
2018/02/27 13:00,266
2018/02/27 13:15,297.7
2018/02/27 13:30,374
2018/02/27 13:45,312
2018/02/27 14:00,313.2
2018/02/27 14:15,238.6
2018/02/27 14:30,231.7
2018/02/27 14:45,320.4
2018/02/27 15:00,278.1
2018/02/27 15:15,281.6
2018/02/27 15:30,233.1
2018/02/27 15:45,285.7
2018/02/27 16:00,250.2
2018/02/27 16:15,255.4
2018/02/27 16:30,258.4
2018/02/27 16:45,217.2
2018/02/27 17:00,213
2018/02/27 17:15,168.2
2018/02/27 17:30,172.3
2018/02/27 17:45,208.7
2018/02/27 18:00,170.6
2018/02/27 18:15,154.1
2018/02/27 18:30,148.3
2018/02/27 18:45,169
2018/02/27 19:00,153.3
2018/02/27 19:15,135.7
2018/02/27 19:30,129.5
2018/02/27 19:45,115.4
2018/02/27 20:00,123.6
2018/02/27 20:15,116.2
2018/02/27 20:30,103.1
2018/02/27 20:45,90.6
2018/02/27 21:00,91.1
2018/02/27 21:15,92.9
2018/02/27 21:30,101.7
2018/02/27 21:45,99
2018/02/27 22:00,97.3
2018/02/27 22:15,91
2018/02/27 22:30,116.5
2018/02/27 22:45,122.6
2018/02/27 23:00,113.4
2018/02/27 23:15,131.7
2018/02/27 23:30,186.3
2018/02/27 23:45,189.4
2018/02/28 00:00,160.9
2018/02/28 00:15,146.8
2018/02/28 00:30,171.3
2018/02/28 00:45,200.4
2018/02/28 01:00,205.5
2018/02/28 01:15,201.9
2018/02/28 01:30,243.3
2018/02/28 01:45,233.8
2018/02/28 02:00,243.5
2018/02/28 02:15,245.5
2018/02/28 02:30,188
2018/02/28 02:45,213.6
2018/02/28 03:00,156
2018/02/28 03:15,183.2
2018/02/28 03:30,186.5
2018/02/28 03:45,145.8
2018/02/28 04:00,122.6
2018/02/28 04:15,157.2
2018/02/28 04:30,128.3
2018/02/28 04:45,172.1
2018/02/28 05:00,180.6
2018/02/28 05:15,219.9
2018/02/28 05:30,181.4
2018/02/28 05:45,182.5
2018/02/28 06:00,162.3
2018/02/28 06:15,110.5
2018/02/28 06:30,123.4
2018/02/28 06:45,117.9
2018/02/28 07:00,138.9
2018/02/28 07:15,148.7
2018/02/28 07:30,145.7
2018/02/28 07:45,162.9
2018/02/28 08:00,157.5
2018/02/28 08:15,136.7
2018/02/28 08:30,136.7
2018/02/28 08:45,143.6
2018/02/28 09:00,126
2018/02/28 09:15,140.9
2018/02/28 09:30,160.1
2018/02/28 09:45,193.3
2018/02/28 10:00,138.6
2018/02/28 10:15,147.9
2018/02/28 10:30,128.2
2018/02/28 10:45,143.2
2018/02/28 11:00,151.7
2018/02/28 11:15,164.2
2018/02/28 11:30,154.8
2018/02/28 11:45,149
2018/02/28 12:00,150.9
2018/02/28 12:15,165.1
2018/02/28 12:30,135.7
2018/02/28 12:45,137.5
2018/02/28 13:00,136.8
2018/02/28 13:15,139.1
2018/02/28 13:30,124.5
2018/02/28 13:45,131.4
2018/02/28 14:00,154
2018/02/28 14:15,134.4
2018/02/28 14:30,159.9
2018/02/28 14:45,122.9
2018/02/28 15:00,108.2
2018/02/28 15:15,108.7
2018/02/28 15:30,101
2018/02/28 15:45,99.3
2018/02/28 16:00,98.2
2018/02/28 16:15,111.6
2018/02/28 16:30,96.9
2018/02/28 16:45,114.5
2018/02/28 17:00,102.1
2018/02/28 17:15,102.7
2018/02/28 17:30,105.5
2018/02/28 17:45,91.4
2018/02/28 18:00,96
2018/02/28 18:15,90.7
2018/02/28 18:30,89.8
2018/02/28 18:45,84.4
2018/02/28 19:00,84.3
2018/02/28 19:15,92.8
2018/02/28 19:30,89.7
2018/02/28 19:45,81.7
2018/02/28 20:00,78.3
2018/02/28 20:15,77.9
2018/02/28 20:30,78.1
2018/02/28 20:45,78.9
2018/02/28 21:00,80.1
2018/02/28 21:15,80.9
2018/02/28 21:30,85.5
2018/02/28 21:45,79.4
2018/02/28 22:00,82.5
2018/02/28 22:15,85.8
2018/02/28 22:30,92.7
2018/02/28 22:45,85.5
2018/02/28 23:00,90.3
2018/02/28 23:15,99.3
2018/02/28 23:30,102.4
2018/02/28 23:45,117.9
2018/03/01 00:00,138.3
2018/03/01 00:15,138.6
2018/03/01 00:30,127.9
2018/03/01 00:45,122.3
2018/03/01 01:00,148.5
2018/03/01 01:15,160.6
2018/03/01 01:30,154
2018/03/01 01:45,178.7
2018/03/01 02:00,153.5
2018/03/01 02:15,158.6
2018/03/01 02:30,152.3
2018/03/01 02:45,154.3
2018/03/01 03:00,178.1
2018/03/01 03:15,157.5
2018/03/01 03:30,145.5
2018/03/01 03:45,136.2
2018/03/01 04:00,146
2018/03/01 04:15,155
2018/03/01 04:30,138.2
2018/03/01 04:45,166.9
2018/03/01 05:00,153.9
2018/03/01 05:15,157.3
2018/03/01 05:30,171.2
2018/03/01 05:45,144.8
2018/03/01 06:00,151.8
2018/03/01 06:15,142.7
2018/03/01 06:30,159.9
2018/03/01 06:45,145.2
2018/03/01 07:00,145.1
2018/03/01 07:15,143
2018/03/01 07:30,141.8
2018/03/01 07:45,149.2
2018/03/01 08:00,150.6
2018/03/01 08:15,138.6
2018/03/01 08:30,136
2018/03/01 08:45,162.9
2018/03/01 09:00,139.2
2018/03/01 09:15,136.4
2018/03/01 09:30,141.9
2018/03/01 09:45,148.4
2018/03/01 10:00,156.4
2018/03/01 10:15,137.3
2018/03/01 10:30,142.4
2018/03/01 10:45,153.4
2018/03/01 11:00,145.2
2018/03/01 11:15,147.7
2018/03/01 11:30,160.2
2018/03/01 11:45,141.4
2018/03/01 12:00,126.4
2018/03/01 12:15,132.2
2018/03/01 12:30,119.4
2018/03/01 12:45,114.5
2018/03/01 13:00,110
2018/03/01 13:15,120.3
2018/03/01 13:30,112.4
2018/03/01 13:45,110.6
2018/03/01 14:00,102.6
2018/03/01 14:15,116.4
2018/03/01 14:30,100.9
2018/03/01 14:45,104.7
2018/03/01 15:00,118.1
2018/03/01 15:15,109.7
2018/03/01 15:30,106.3
2018/03/01 15:45,103.4
2018/03/01 16:00,99.1
2018/03/01 16:15,101.2
2018/03/01 16:30,102.1
2018/03/01 16:45,97.7
2018/03/01 17:00,92.5
2018/03/01 17:15,95.6
2018/03/01 17:30,93.8
2018/03/01 17:45,98
2018/03/01 18:00,93
2018/03/01 18:15,87
2018/03/01 18:30,87.3
2018/03/01 18:45,89.6
2018/03/01 19:00,89.1
2018/03/01 19:15,80.9
2018/03/01 19:30,85.4
2018/03/01 19:45,79.8
2018/03/01 20:00,79.9
2018/03/01 20:15,78.8
2018/03/01 20:30,80.3
2018/03/01 20:45,80.6
2018/03/01 21:00,80
2018/03/01 21:15,79.6
2018/03/01 21:30,79.9
2018/03/01 21:45,78.3
2018/03/01 22:00,81.4
2018/03/01 22:15,88.1
2018/03/01 22:30,78.9
2018/03/01 22:45,82.8
2018/03/01 23:00,90.3
2018/03/01 23:15,97.4
2018/03/01 23:30,103.4
2018/03/01 23:45,129.6
2018/03/02 00:00,112.7
2018/03/02 00:15,115
2018/03/02 00:30,141.4
2018/03/02 00:45,139.2
2018/03/02 01:00,141.2
2018/03/02 01:15,128.1
2018/03/02 01:30,121.8
2018/03/02 01:45,124.4
2018/03/02 02:00,130.7
2018/03/02 02:15,147.3
2018/03/02 02:30,145.6
2018/03/02 02:45,135.4
2018/03/02 03:00,135
2018/03/02 03:15,128
2018/03/02 03:30,136.2
2018/03/02 03:45,133.5
2018/03/02 04:00,132.7
2018/03/02 04:15,129.6
2018/03/02 04:30,125.3
2018/03/02 04:45,131.9
2018/03/02 05:00,148
2018/03/02 05:15,177.1
2018/03/02 05:30,164.8
2018/03/02 05:45,143.6
2018/03/02 06:00,154.1
2018/03/02 06:15,147.2
2018/03/02 06:30,140.6
2018/03/02 06:45,155.5
2018/03/02 07:00,163.4
2018/03/02 07:15,160.1
2018/03/02 07:30,158.1
2018/03/02 07:45,178.3
2018/03/02 08:00,187.5
2018/03/02 08:15,191.8
2018/03/02 08:30,212.1
2018/03/02 08:45,167.5
2018/03/02 09:00,166.7
2018/03/02 09:15,182
2018/03/02 09:30,187.6
2018/03/02 09:45,183
2018/03/02 10:00,197.6
2018/03/02 10:15,209.2
2018/03/02 10:30,203.9
2018/03/02 10:45,180.5
2018/03/02 11:00,172.3
2018/03/02 11:15,171.4
2018/03/02 11:30,166.7
2018/03/02 11:45,207.1
2018/03/02 12:00,184.4
2018/03/02 12:15,163.9
2018/03/02 12:30,180
2018/03/02 12:45,179.4
2018/03/02 13:00,189.1
2018/03/02 13:15,177.3
2018/03/02 13:30,148.3
2018/03/02 13:45,158.1
2018/03/02 14:00,156.5
2018/03/02 14:15,134.4
2018/03/02 14:30,136.3
2018/03/02 14:45,133.4
2018/03/02 15:00,131.7
2018/03/02 15:15,134.7
2018/03/02 15:30,120.7
2018/03/02 15:45,125.9
2018/03/02 16:00,128.3
2018/03/02 16:15,128
2018/03/02 16:30,125.2
2018/03/02 16:45,124.8
2018/03/02 17:00,119.7
2018/03/02 17:15,128.2
2018/03/02 17:30,131.9
2018/03/02 17:45,127.3
2018/03/02 18:00,132.9
2018/03/02 18:15,129.8
2018/03/02 18:30,120.2
2018/03/02 18:45,123.9
2018/03/02 19:00,125.6
2018/03/02 19:15,118.6
2018/03/02 19:30,110.7
2018/03/02 19:45,116.7
2018/03/02 20:00,121.7
2018/03/02 20:15,119.2
2018/03/02 20:30,122
2018/03/02 20:45,119.9
2018/03/02 21:00,111.6
2018/03/02 21:15,106.3
2018/03/02 21:30,106.3
2018/03/02 21:45,108.5
2018/03/02 22:00,110
2018/03/02 22:15,105.6
2018/03/02 22:30,105.1
2018/03/02 22:45,115.5
2018/03/02 23:00,107.6
2018/03/02 23:15,105.8
2018/03/02 23:30,104.9
2018/03/02 23:45,100.7
2018/03/03 00:00,109.4
2018/03/03 00:15,106.9
2018/03/03 00:30,111.5
2018/03/03 00:45,103.5
2018/03/03 01:00,115.6
2018/03/03 01:15,111.1
2018/03/03 01:30,110.4
2018/03/03 01:45,129.1
2018/03/03 02:00,117.1
2018/03/03 02:15,123
2018/03/03 02:30,131.1
2018/03/03 02:45,136.7
2018/03/03 03:00,129
2018/03/03 03:15,157
2018/03/03 03:30,157.4
2018/03/03 03:45,146.8
2018/03/03 04:00,156.3
2018/03/03 04:15,156.7
2018/03/03 04:30,158
2018/03/03 04:45,150.4
2018/03/03 05:00,173.9
2018/03/03 05:15,159.3
2018/03/03 05:30,164.8
2018/03/03 05:45,163.1
2018/03/03 06:00,158.5
2018/03/03 06:15,165.5
2018/03/03 06:30,163.4
2018/03/03 06:45,154.4
2018/03/03 07:00,150.8
2018/03/03 07:15,156.1
2018/03/03 07:30,144.4
2018/03/03 07:45,147.9
2018/03/03 08:00,149.1
2018/03/03 08:15,169.7
2018/03/03 08:30,169.8
2018/03/03 08:45,152.2
2018/03/03 09:00,149.7
2018/03/03 09:15,159.3
2018/03/03 09:30,144.2
2018/03/03 09:45,146.1
2018/03/03 10:00,167.4
2018/03/03 10:15,189.4
2018/03/03 10:30,173.3
2018/03/03 10:45,151.7
2018/03/03 11:00,165.6
2018/03/03 11:15,154.8
2018/03/03 11:30,153.6
2018/03/03 11:45,163.1
2018/03/03 12:00,148.5
2018/03/03 12:15,149.4
2018/03/03 12:30,152.2
2018/03/03 12:45,176.7
2018/03/03 13:00,156.4
2018/03/03 13:15,154.4
2018/03/03 13:30,157.2
2018/03/03 13:45,142.6
2018/03/03 14:00,150.9
2018/03/03 14:15,161.9
2018/03/03 14:30,148.2
2018/03/03 14:45,180.3
2018/03/03 15:00,173.9
2018/03/03 15:15,163
2018/03/03 15:30,164.3
2018/03/03 15:45,182
2018/03/03 16:00,186.9
2018/03/03 16:15,218.1
2018/03/03 16:30,205.5
2018/03/03 16:45,193.3
2018/03/03 17:00,186.8
2018/03/03 17:15,204.3
2018/03/03 17:30,191.7
2018/03/03 17:45,206.1
2018/03/03 18:00,196.6
2018/03/03 18:15,189.3
2018/03/03 18:30,185.5
2018/03/03 18:45,157.6
2018/03/03 19:00,168.9
2018/03/03 19:15,169.7
2018/03/03 19:30,160.3
2018/03/03 19:45,164.6
2018/03/03 20:00,162.9
2018/03/03 20:15,163.5
2018/03/03 20:30,153.9
2018/03/03 20:45,147.8
2018/03/03 21:00,158.2
2018/03/03 21:15,130.2
2018/03/03 21:30,121.2
2018/03/03 21:45,126.7
2018/03/03 22:00,182.4
2018/03/03 22:15,145.4
2018/03/03 22:30,126.6
2018/03/03 22:45,95.1
2018/03/03 23:00,97.7
2018/03/03 23:15,101.8
2018/03/03 23:30,104.4
2018/03/03 23:45,105.6
2018/03/04 00:00,113.1
2018/03/04 00:15,116.8
2018/03/04 00:30,118.8
2018/03/04 00:45,112.1
2018/03/04 01:00,104.8
2018/03/04 01:15,112.1
2018/03/04 01:30,111.9
2018/03/04 01:45,99.9
2018/03/04 02:00,109.7
2018/03/04 02:15,118.5
2018/03/04 02:30,91.7
2018/03/04 02:45,105.2
2018/03/04 03:00,107.9
2018/03/04 03:15,103.6
2018/03/04 03:30,115.5
2018/03/04 03:45,108.2
2018/03/04 04:00,106.7
2018/03/04 04:15,140.4
2018/03/04 04:30,110.5
2018/03/04 04:45,103.7
2018/03/04 05:00,98.8
2018/03/04 05:15,112.7
2018/03/04 05:30,111.4
2018/03/04 05:45,102
2018/03/04 06:00,97.7
2018/03/04 06:15,109
2018/03/04 06:30,126.4
2018/03/04 06:45,113.1
2018/03/04 07:00,102.6
2018/03/04 07:15,123.4
2018/03/04 07:30,119.8
2018/03/04 07:45,115
2018/03/04 08:00,113.9
2018/03/04 08:15,121.5
2018/03/04 08:30,99.9
2018/03/04 08:45,108.8
2018/03/04 09:00,128.7
2018/03/04 09:15,98.6
2018/03/04 09:30,108.7
2018/03/04 09:45,128.2
2018/03/04 10:00,104.1
2018/03/04 10:15,95.1
2018/03/04 10:30,101.6
2018/03/04 10:45,119.2
2018/03/04 11:00,151.2
2018/03/04 11:15,119.7
2018/03/04 11:30,118.4
2018/03/04 11:45,125.7
2018/03/04 12:00,121.9
2018/03/04 12:15,117.7
2018/03/04 12:30,126.4
2018/03/04 12:45,137.8
2018/03/04 13:00,153.6
2018/03/04 13:15,159.4
2018/03/04 13:30,121.2
2018/03/04 13:45,151.2
2018/03/04 14:00,144.8
2018/03/04 14:15,133.7
2018/03/04 14:30,144.7
2018/03/04 14:45,144.3
2018/03/04 15:00,138.5
2018/03/04 15:15,157.7
2018/03/04 15:30,191.6
2018/03/04 15:45,186.8
2018/03/04 16:00,175.8
2018/03/04 16:15,178.5
2018/03/04 16:30,134.3
2018/03/04 16:45,155.6
2018/03/04 17:00,134.7
2018/03/04 17:15,125.8
2018/03/04 17:30,137.3
2018/03/04 17:45,141.7
2018/03/04 18:00,135.3
2018/03/04 18:15,152.4
2018/03/04 18:30,147
2018/03/04 18:45,106.1
2018/03/04 19:00,119.4
2018/03/04 19:15,84.1
2018/03/04 19:30,89.3
2018/03/04 19:45,99.5
2018/03/04 20:00,99.6
2018/03/04 20:15,102
2018/03/04 20:30,111.5
2018/03/04 20:45,101.9
2018/03/04 21:00,115.9
2018/03/04 21:15,112.1
2018/03/04 21:30,117.1
2018/03/04 21:45,97.3
2018/03/04 22:00,105.6
2018/03/04 22:15,102.5
2018/03/04 22:30,188.1
2018/03/04 22:45,170.4
2018/03/04 23:00,216.6
2018/03/04 23:15,171.7
2018/03/04 23:30,234.4
2018/03/04 23:45,322.9
2018/03/05 00:00,185.2
2018/03/05 00:15,240.4
2018/03/05 00:30,431.2
2018/03/05 00:45,362.4
2018/03/05 01:00,315.5
2018/03/05 01:15,233
2018/03/05 01:30,233.8
2018/03/05 01:45,256
2018/03/05 02:00,251.7
2018/03/05 02:15,275.5
2018/03/05 02:30,268.3
2018/03/05 02:45,195.4
2018/03/05 03:00,203.5
2018/03/05 03:15,147.3
2018/03/05 03:30,153.1
2018/03/05 03:45,147.9
2018/03/05 04:00,195.2
2018/03/05 04:15,123.6
2018/03/05 04:30,146
2018/03/05 04:45,142.1
2018/03/05 05:00,118.4
2018/03/05 05:15,151.2
2018/03/05 05:30,115.9
2018/03/05 05:45,144.1
2018/03/05 06:00,117.8
2018/03/05 06:15,98.4
2018/03/05 06:30,93.2
2018/03/05 06:45,103.1
2018/03/05 07:00,93.4
2018/03/05 07:15,89.3
2018/03/05 07:30,85.7
2018/03/05 07:45,87.3
2018/03/05 08:00,83.4
2018/03/05 08:15,80.7
2018/03/05 08:30,81.6
2018/03/05 08:45,86.6
2018/03/05 09:00,88.6
2018/03/05 09:15,90.7
2018/03/05 09:30,105.3
2018/03/05 09:45,111.4
2018/03/05 10:00,155
2018/03/05 10:15,131.2
2018/03/05 10:30,104.5
2018/03/05 10:45,97.8
2018/03/05 11:00,142.1
2018/03/05 11:15,119.8
2018/03/05 11:30,129.3
2018/03/05 11:45,164.3
2018/03/05 12:00,102.6
2018/03/05 12:15,123.2
2018/03/05 12:30,107.5
2018/03/05 12:45,138.2
2018/03/05 13:00,175.1
2018/03/05 13:15,190.5
2018/03/05 13:30,220.9
2018/03/05 13:45,200.6
2018/03/05 14:00,118.5
2018/03/05 14:15,95.8
2018/03/05 14:30,92.4
2018/03/05 14:45,92
2018/03/05 15:00,92.5
2018/03/05 15:15,92.2
2018/03/05 15:30,94.4
2018/03/05 15:45,84.5
2018/03/05 16:00,87.5
2018/03/05 16:15,94.9
2018/03/05 16:30,86.6
2018/03/05 16:45,94.3
2018/03/05 17:00,88.3
2018/03/05 17:15,86.4
2018/03/05 17:30,86
2018/03/05 17:45,83.2
2018/03/05 18:00,84.4
2018/03/05 18:15,90.8
2018/03/05 18:30,100.7
2018/03/05 18:45,93.8
2018/03/05 19:00,116
2018/03/05 19:15,102.4
2018/03/05 19:30,95.7
2018/03/05 19:45,91.5
2018/03/05 20:00,81.6
2018/03/05 20:15,86.3
2018/03/05 20:30,91.9
2018/03/05 20:45,78.8
2018/03/05 21:00,78.4
2018/03/05 21:15,94
2018/03/05 21:30,90.4
2018/03/05 21:45,89
2018/03/05 22:00,106.6
2018/03/05 22:15,104.3
2018/03/05 22:30,149.8
2018/03/05 22:45,136.6
2018/03/05 23:00,161.7
2018/03/05 23:15,197.2
2018/03/05 23:30,255.5
2018/03/05 23:45,414.8
2018/03/06 00:00,378.7
2018/03/06 00:15,469.5
2018/03/06 00:30,421.1
2018/03/06 00:45,461.9
2018/03/06 01:00,323.8
2018/03/06 01:15,487.6
2018/03/06 01:30,416.2
2018/03/06 01:45,307
2018/03/06 02:00,332.6
2018/03/06 02:15,420
2018/03/06 02:30,332.5
2018/03/06 02:45,289.5
2018/03/06 03:00,295.3
2018/03/06 03:15,254
2018/03/06 03:30,318.6
2018/03/06 03:45,341.6
2018/03/06 04:00,273.2
2018/03/06 04:15,344.4
2018/03/06 04:30,295.7
2018/03/06 04:45,353.5
2018/03/06 05:00,323.1
2018/03/06 05:15,331.3
2018/03/06 05:30,383.2
2018/03/06 05:45,251.8
2018/03/06 06:00,275.9
2018/03/06 06:15,306.3
2018/03/06 06:30,289.3
2018/03/06 06:45,263.5
2018/03/06 07:00,246
2018/03/06 07:15,387.6
2018/03/06 07:30,235.9
2018/03/06 07:45,279.4
2018/03/06 08:00,261.7
2018/03/06 08:15,153.1
2018/03/06 08:30,183.8
2018/03/06 08:45,126.7
2018/03/06 09:00,141.3
2018/03/06 09:15,113.1
2018/03/06 09:30,196.6
2018/03/06 09:45,230.2
2018/03/06 10:00,263.4
2018/03/06 10:15,260.7
2018/03/06 10:30,150.6
2018/03/06 10:45,190.4
2018/03/06 11:00,240.5
2018/03/06 11:15,192.5
2018/03/06 11:30,147.5
2018/03/06 11:45,218.6
2018/03/06 12:00,252.1
2018/03/06 12:15,225.7
2018/03/06 12:30,216.5
2018/03/06 12:45,226.2
2018/03/06 13:00,210.6
2018/03/06 13:15,193.8
2018/03/06 13:30,164.8
2018/03/06 13:45,192.5
2018/03/06 14:00,190.1
2018/03/06 14:15,196.8
2018/03/06 14:30,252.2
2018/03/06 14:45,199.2
2018/03/06 15:00,209.9
2018/03/06 15:15,204.9
2018/03/06 15:30,183.5
2018/03/06 15:45,223.7
2018/03/06 16:00,180.2
2018/03/06 16:15,177.5
2018/03/06 16:30,190.8
2018/03/06 16:45,203.7
2018/03/06 17:00,311.8
2018/03/06 17:15,320.9
2018/03/06 17:30,252.7
2018/03/06 17:45,264.8
2018/03/06 18:00,266.3
2018/03/06 18:15,270.8
2018/03/06 18:30,275.3
2018/03/06 18:45,268.3
2018/03/06 19:00,261.9
2018/03/06 19:15,212.3
2018/03/06 19:30,158.1
2018/03/06 19:45,185.2
2018/03/06 20:00,229.6
2018/03/06 20:15,188
2018/03/06 20:30,181.8
2018/03/06 20:45,186.7
2018/03/06 21:00,207.4
2018/03/06 21:15,225.3
2018/03/06 21:30,203.3
2018/03/06 21:45,234.3
2018/03/06 22:00,239.7
2018/03/06 22:15,244.3
2018/03/06 22:30,291.1
2018/03/06 22:45,424.8
2018/03/06 23:00,401.3
2018/03/06 23:15,363.9
2018/03/06 23:30,380.6
2018/03/06 23:45,466.7
2018/03/07 00:00,463.1
2018/03/07 00:15,621.5
2018/03/07 00:30,574.6
2018/03/07 00:45,517.2
2018/03/07 01:00,674.2
2018/03/07 01:15,614.5
2018/03/07 01:30,630.6
2018/03/07 01:45,708.2
2018/03/07 02:00,628.5
2018/03/07 02:15,542.2
2018/03/07 02:30,569.9
2018/03/07 02:45,594.4
2018/03/07 03:00,562.8
2018/03/07 03:15,605.9
2018/03/07 03:30,518.4
2018/03/07 03:45,476.6
2018/03/07 04:00,382.7
2018/03/07 04:15,336.8
2018/03/07 04:30,451.5
2018/03/07 04:45,341.4
2018/03/07 05:00,288.6
2018/03/07 05:15,345.8
2018/03/07 05:30,360.4
2018/03/07 05:45,339
2018/03/07 06:00,378.3
2018/03/07 06:15,403
2018/03/07 06:30,288.2
2018/03/07 06:45,272.3
2018/03/07 07:00,363.1
2018/03/07 07:15,329.2
2018/03/07 07:30,338.9
2018/03/07 07:45,252.7
2018/03/07 08:00,326.2
2018/03/07 08:15,280.4
2018/03/07 08:30,295.5
2018/03/07 08:45,252.5
2018/03/07 09:00,281.6
2018/03/07 09:15,302.3
2018/03/07 09:30,302
2018/03/07 09:45,355.8
2018/03/07 10:00,392
2018/03/07 10:15,216.4
2018/03/07 10:30,221.1
2018/03/07 10:45,193.4
2018/03/07 11:00,244.6
2018/03/07 11:15,275.2
2018/03/07 11:30,253.5
2018/03/07 11:45,279.6
2018/03/07 12:00,212.3
2018/03/07 12:15,244
2018/03/07 12:30,352.1
2018/03/07 12:45,320.8
2018/03/07 13:00,337.6
2018/03/07 13:15,311.4
2018/03/07 13:30,345.9
2018/03/07 13:45,308.1
2018/03/07 14:00,190.4
2018/03/07 14:15,207.6
2018/03/07 14:30,211
2018/03/07 14:45,237.5
2018/03/07 15:00,219.6
2018/03/07 15:15,213.8
2018/03/07 15:30,200.7
2018/03/07 15:45,198.2
2018/03/07 16:00,192.9
2018/03/07 16:15,169.1
2018/03/07 16:30,162.8
2018/03/07 16:45,168.8
2018/03/07 17:00,130.7
2018/03/07 17:15,113.8
2018/03/07 17:30,111.6
2018/03/07 17:45,115.9
2018/03/07 18:00,122.2
2018/03/07 18:15,146.6
2018/03/07 18:30,131
2018/03/07 18:45,102.8
2018/03/07 19:00,80.2
2018/03/07 19:15,90.6
2018/03/07 19:30,92.7
2018/03/07 19:45,103.3
2018/03/07 20:00,81.7
2018/03/07 20:15,89.3
2018/03/07 20:30,73.3
2018/03/07 20:45,74.2
2018/03/07 21:00,70.2
2018/03/07 21:15,69.5
2018/03/07 21:30,67.4
2018/03/07 21:45,75.7
2018/03/07 22:00,74.1
2018/03/07 22:15,88.9
2018/03/07 22:30,117.7
2018/03/07 22:45,131.4
2018/03/07 23:00,158.1
2018/03/07 23:15,160.1
2018/03/07 23:30,190.1
2018/03/07 23:45,261
2018/03/08 00:00,250.2
2018/03/08 00:15,321.7
2018/03/08 00:30,249.9
2018/03/08 00:45,240.6
2018/03/08 01:00,273.4
2018/03/08 01:15,283.5
2018/03/08 01:30,230.9
2018/03/08 01:45,253.8
2018/03/08 02:00,195.7
2018/03/08 02:15,202.9
2018/03/08 02:30,188.7
2018/03/08 02:45,186.8
2018/03/08 03:00,237
2018/03/08 03:15,285.9
2018/03/08 03:30,186.8
2018/03/08 03:45,175.3
2018/03/08 04:00,184.1
2018/03/08 04:15,202.9
2018/03/08 04:30,183.8
2018/03/08 04:45,234.3
2018/03/08 05:00,245
2018/03/08 05:15,216.5
2018/03/08 05:30,220.9
2018/03/08 05:45,321.5
2018/03/08 06:00,235.5
2018/03/08 06:15,226.7
2018/03/08 06:30,248
2018/03/08 06:45,214.9
2018/03/08 07:00,253
2018/03/08 07:15,217.3
2018/03/08 07:30,228.3
2018/03/08 07:45,174
2018/03/08 08:00,232.2
2018/03/08 08:15,272.9
2018/03/08 08:30,232.7
2018/03/08 08:45,240.9
2018/03/08 09:00,310.3
2018/03/08 09:15,268.1
2018/03/08 09:30,217.5
2018/03/08 09:45,213.9
2018/03/08 10:00,248.6
2018/03/08 10:15,289.5
2018/03/08 10:30,308.3
2018/03/08 10:45,313.9
2018/03/08 11:00,385.2
2018/03/08 11:15,289
2018/03/08 11:30,355.7
2018/03/08 11:45,441.7
2018/03/08 12:00,451.8
2018/03/08 12:15,347.1
2018/03/08 12:30,245.3
2018/03/08 12:45,304.6
2018/03/08 13:00,292.5
2018/03/08 13:15,285
2018/03/08 13:30,430.2
2018/03/08 13:45,287.3
2018/03/08 14:00,223
2018/03/08 14:15,190.2
2018/03/08 14:30,220.5
2018/03/08 14:45,189
2018/03/08 15:00,169.3
2018/03/08 15:15,181.2
2018/03/08 15:30,163.5
2018/03/08 15:45,195.6
2018/03/08 16:00,209.1
2018/03/08 16:15,215.5
2018/03/08 16:30,238.8
2018/03/08 16:45,283.9
2018/03/08 17:00,210
2018/03/08 17:15,200.9
2018/03/08 17:30,195
2018/03/08 17:45,201.5
2018/03/08 18:00,171
2018/03/08 18:15,154.8
2018/03/08 18:30,161.7
2018/03/08 18:45,155.3
2018/03/08 19:00,143.7
2018/03/08 19:15,187
2018/03/08 19:30,160.4
2018/03/08 19:45,167.8
2018/03/08 20:00,140.4
2018/03/08 20:15,162.8
2018/03/08 20:30,125
2018/03/08 20:45,137.4
2018/03/08 21:00,134.7
2018/03/08 21:15,191.2
2018/03/08 21:30,166.2
2018/03/08 21:45,135.7
2018/03/08 22:00,114.1
2018/03/08 22:15,160.7
2018/03/08 22:30,128.6
2018/03/08 22:45,156.3
2018/03/08 23:00,166
2018/03/08 23:15,190.4
2018/03/08 23:30,217.3
2018/03/08 23:45,248.9
2018/03/09 00:00,209.4
2018/03/09 00:15,214.8
2018/03/09 00:30,200.5
2018/03/09 00:45,223.6
2018/03/09 01:00,265.4
2018/03/09 01:15,300.3
2018/03/09 01:30,269.7
2018/03/09 01:45,238
2018/03/09 02:00,220.2
2018/03/09 02:15,206.4
2018/03/09 02:30,214.1
2018/03/09 02:45,182.6
2018/03/09 03:00,171.3
2018/03/09 03:15,176.5
2018/03/09 03:30,145.1
2018/03/09 03:45,149.8
2018/03/09 04:00,134.6
2018/03/09 04:15,133.5
2018/03/09 04:30,111.3
2018/03/09 04:45,117.1
2018/03/09 05:00,109.6
2018/03/09 05:15,101.4
2018/03/09 05:30,107.6
2018/03/09 05:45,122.9
2018/03/09 06:00,122.5
2018/03/09 06:15,119.3
2018/03/09 06:30,131.6
2018/03/09 06:45,106.2
2018/03/09 07:00,103.3
2018/03/09 07:15,105.2
2018/03/09 07:30,107
2018/03/09 07:45,100
