code,geography,category,value
E12000002,Region,37,5871
E12000002,Region,38,60180
E12000002,Region,39,125110
E12000002,Region,40,23876
E12000002,Region,41,6049
E12000002,Region,42,1704
E12000002,Region,43,9633
E12000002,Region,44,4412
E12000002,Region,45,2432
E12000002,Region,46,12897
E12000002,Region,47,597
E12000002,Region,48,10995
E12000002,Region,49,5088
E12000002,Region,50,825
E12000002,Region,51,2324
E12000002,Region,52,14842
E12000002,Region,53,6009
E12000002,Region,54,4919
E12000002,Region,55,7060
E12000002,Region,56,2528
E12000002,Region,57,5
E12000002,Region,58,587
E12000002,Region,59,8
E12000003,Region,-8,0
E12000003,Region,1,4757335
E12000003,Region,2,15488
E12000003,Region,3,60619
E12000003,Region,4,24794
E12000003,Region,5,23
E12000003,Region,6,255
E12000003,Region,7,15765
E12000003,Region,8,4472
E12000003,Region,9,20576
E12000003,Region,10,10984
E12000003,Region,11,5944
E12000003,Region,12,7492
E12000003,Region,13,12907
E12000003,Region,14,11616
E12000003,Region,15,70820
E12000003,Region,16,32912
E12000003,Region,17,46481
E12000003,Region,18,429
E12000003,Region,19,4468
E12000003,Region,20,14484
E12000003,Region,21,11380
E12000003,Region,22,5744
E12000003,Region,23,12454
E12000003,Region,24,11216
E12000003,Region,25,4509
E12000003,Region,26,4087
E12000003,Region,27,8906
E12000003,Region,28,10628
E12000003,Region,29,14425
E12000003,Region,30,293
E12000003,Region,31,8588
E12000003,Region,32,10514
E12000003,Region,33,17508
E12000003,Region,34,15271
E12000003,Region,35,6840
E12000003,Region,36,2370
E12000003,Region,37,3825
E12000003,Region,38,37179
E12000003,Region,39,100202
E12000003,Region,40,11068
E12000003,Region,41,2858
E12000003,Region,42,2958
E12000003,Region,43,6694
E12000003,Region,44,3358
E12000003,Region,45,2279
E12000003,Region,46,9393
E12000003,Region,47,419
E12000003,Region,48,8818
E12000003,Region,49,3577
E12000003,Region,50,438
E12000003,Region,51,1593
E12000003,Region,52,6032
E12000003,Region,53,4850
E12000003,Region,54,4818
E12000003,Region,55,4934
E12000003,Region,56,1932
E12000003,Region,57,2
E12000003,Region,58,944
E12000003,Region,59,4
E12000004,Region,-8,0
E12000004,Region,1,4106626
E12000004,Region,2,14170
E12000004,Region,3,57935
E12000004,Region,4,31721
E12000004,Region,5,35
E12000004,Region,6,187
E12000004,Region,7,17935
E12000004,Region,8,5516
E12000004,Region,9,20192
E12000004,Region,10,14082
E12000004,Region,11,8560
E12000004,Region,12,6574
E12000004,Region,13,14241
E12000004,Region,14,19532
E12000004,Region,15,79843
E12000004,Region,16,44921
E12000004,Region,17,48586
E12000004,Region,18,1140
E12000004,Region,19,4807
E12000004,Region,20,23949
E12000004,Region,21,8768
E12000004,Region,22,8060
E12000004,Region,23,13902
E12000004,Region,24,6763
E12000004,Region,25,14512
E12000004,Region,26,5139
E12000004,Region,27,11746
E12000004,Region,28,13737
E12000004,Region,29,25880
E12000004,Region,30,796
E12000004,Region,31,4235
E12000004,Region,32,5467
E12000004,Region,33,9088
E12000004,Region,34,9601
E12000004,Region,35,6317
E12000004,Region,36,2291
E12000004,Region,37,3278
E12000004,Region,38,102948
E12000004,Region,39,28771
E12000004,Region,40,9054
E12000004,Region,41,6333
E12000004,Region,42,2007
E12000004,Region,43,6596
E12000004,Region,44,3091
E12000004,Region,45,2436
E12000004,Region,46,7909
E12000004,Region,47,497
E12000004,Region,48,9039
E12000004,Region,49,3377
E12000004,Region,50,620
E12000004,Region,51,1031
E12000004,Region,52,6402
E12000004,Region,53,7608
E12000004,Region,54,5061
E12000004,Region,55,4389
E12000004,Region,56,1850
E12000004,Region,57,1
E12000004,Region,58,895
E12000004,Region,59,7
E12000005,Region,-8,0
E12000005,Region,1,4914178
E12000005,Region,2,16439
E12000005,Region,3,45250
E12000005,Region,4,72157
E12000005,Region,5,58
E12000005,Region,6,240
E12000005,Region,7,30558
E12000005,Region,8,7530
E12000005,Region,9,18284
E12000005,Region,10,20993
E12000005,Region,11,8831
E12000005,Region,12,9721
E12000005,Region,13,22014
E12000005,Region,14,9647
E12000005,Region,15,72749
E12000005,Region,16,56425
E12000005,Region,17,43261
E12000005,Region,18,758
E12000005,Region,19,3945
E12000005,Region,20,20889
E12000005,Region,21,14661
E12000005,Region,22,12171
E12000005,Region,23,19911
E12000005,Region,24,14737
E12000005,Region,25,11137
E12000005,Region,26,13156
E12000005,Region,27,10975
E12000005,Region,28,13605
E12000005,Region,29,21534
E12000005,Region,30,618
E12000005,Region,31,9353
E12000005,Region,32,10343
E12000005,Region,33,18473
E12000005,Region,34,14638
E12000005,Region,35,8802
E12000005,Region,36,3049
E12000005,Region,37,9958
E12000005,Region,38,127319
E12000005,Region,39,112441
E12000005,Region,40,30453
E12000005,Region,41,7623
E12000005,Region,42,4207
E12000005,Region,43,8869
E12000005,Region,44,3908
E12000005,Region,45,2200
E12000005,Region,46,10054
E12000005,Region,47,588
E12000005,Region,48,8221
E12000005,Region,49,3653
E12000005,Region,50,509
E12000005,Region,51,1288
E12000005,Region,52,8114
E12000005,Region,53,24570
E12000005,Region,54,7986
E12000005,Region,55,4744
E12000005,Region,56,1733
E12000005,Region,57,2
E12000005,Region,58,1220
E12000005,Region,59,7
E12000006,Region,-8,0
E12000006,Region,1,5265912
E12000006,Region,2,18772
E12000006,Region,3,67272
E12000006,Region,4,38455
E12000006,Region,5,42
E12000006,Region,6,252
E12000006,Region,7,37548
E12000006,Region,8,11573
E12000006,Region,9,27444
E12000006,Region,10,25784
E12000006,Region,11,22404
E12000006,Region,12,13967
E12000006,Region,13,24347
E12000006,Region,14,37896
E12000006,Region,15,81049
E12000006,Region,16,72281
E12000006,Region,17,60512
E12000006,Region,18,1229
E12000006,Region,19,12126
E12000006,Region,20,35136
E12000006,Region,21,10886
E12000006,Region,22,13034
E12000006,Region,23,27913
E12000006,Region,24,10312
E12000006,Region,25,11979
E12000006,Region,26,1341
E12000006,Region,27,25077
E12000006,Region,28,16932
E12000006,Region,29,20343
E12000006,Region,30,317
E12000006,Region,31,5783
E12000006,Region,32,4172
E12000006,Region,33,11870
E12000006,Region,34,13817
E12000006,Region,35,10543
E12000006,Region,36,5352
