code,geography,category,value
E07000174,LA,Male,54393
E07000175,LA,Female,62458
E07000175,LA,Male,60498
E07000176,LA,Female,60729
E07000176,LA,Male,58348
E07000177,LA,Female,81112
E07000177,LA,Male,79904
E07000178,LA,Female,82419
E07000178,LA,Male,79622
E07000179,LA,Female,75528
E07000179,LA,Male,73557
E07000180,LA,Female,69961
E07000180,LA,Male,68952
E07000181,LA,Female,58106
E07000181,LA,Male,56131
E07000187,LA,Female,59703
E07000187,LA,Male,56386
E07000188,LA,Female,63266
E07000188,LA,Male,62077
E07000189,LA,Female,88162
E07000189,LA,Male,84509
E07000192,LA,Female,51007
E07000192,LA,Male,49512
E07000193,LA,Female,61985
E07000193,LA,Male,62034
E07000194,LA,Female,53993
E07000194,LA,Male,52443
E07000195,LA,Female,62840
E07000195,LA,Male,60459
E07000196,LA,Female,55164
E07000196,LA,Male,55308
E07000197,LA,Female,69235
E07000197,LA,Male,67632
E07000198,LA,Female,48566
E07000198,LA,Male,47279
E07000199,LA,Female,39912
E07000199,LA,Male,38735
E07000200,LA,Female,47527
E07000200,LA,Male,44811
E07000202,LA,Female,70326
E07000202,LA,Male,69316
E07000203,LA,Female,52063
E07000203,LA,Male,50636
E07000207,LA,Female,71741
E07000207,LA,Male,67013
E07000208,LA,Female,41736
E07000208,LA,Male,39202
E07000209,LA,Female,72929
E07000209,LA,Male,70720
E07000210,LA,Female,44885
E07000210,LA,Male,42501
E07000211,LA,Female,77019
E07000211,LA,Male,73827
E07000212,LA,Female,45545
E07000212,LA,Male,42534
E07000213,LA,Female,52335
E07000213,LA,Male,50621
E07000214,LA,Female,46000
E07000214,LA,Male,44453
E07000215,LA,Female,45542
E07000215,LA,Male,42332
E07000216,LA,Female,66031
E07000216,LA,Male,62198
E07000217,LA,Female,52304
E07000217,LA,Male,51639
E07000218,LA,Female,33121
E07000218,LA,Male,31914
E07000219,LA,Female,68285
E07000219,LA,Male,65912
E07000220,LA,Female,57412
E07000220,LA,Male,56951
E07000221,LA,Female,69351
E07000221,LA,Male,65374
