code,geography,category,value
E07000066,LA,communal,788
E07000067,LA,household,154035
E07000067,LA,communal,1233
E07000068,LA,household,76421
E07000068,LA,communal,626
E07000069,LA,household,89153
E07000069,LA,communal,434
E07000070,LA,household,179087
E07000070,LA,communal,2436
E07000071,LA,household,187617
E07000071,LA,communal,5098
E07000072,LA,household,133959
E07000072,LA,communal,1021
E07000073,LA,household,92972
E07000073,LA,communal,357
E07000074,LA,household,65719
E07000074,LA,communal,489
E07000075,LA,household,85369
E07000075,LA,communal,292
E07000076,LA,household,146636
E07000076,LA,communal,1655
E07000077,LA,household,90473
E07000077,LA,communal,868
E07000078,LA,household,115283
E07000078,LA,communal,3553
E07000079,LA,household,89768
E07000079,LA,communal,1064
E07000080,LA,household,85090
E07000080,LA,communal,1914
E07000081,LA,household,130621
E07000081,LA,communal,1795
E07000082,LA,household,119884
E07000082,LA,communal,1220
E07000083,LA,household,94272
E07000083,LA,communal,612
E07000084,LA,household,183878
E07000084,LA,communal,1276
E07000085,LA,household,124111
E07000085,LA,communal,1633
E07000086,LA,household,135458
E07000086,LA,communal,985
E07000087,LA,household,112702
E07000087,LA,communal,1809
E07000088,LA,household,80836
E07000088,LA,communal,1116
E07000089,LA,household,97643
E07000089,LA,communal,1765
E07000090,LA,household,123099
E07000090,LA,communal,1109
E07000091,LA,household,173386
E07000091,LA,communal,2399
E07000092,LA,household,98306
E07000092,LA,communal,1450
E07000093,LA,household,128864
E07000093,LA,communal,1628
E07000094,LA,household,121804
E07000094,LA,communal,5640
E07000095,LA,household,98778
E07000095,LA,communal,231
E07000096,LA,household,152851
E07000096,LA,communal,2230
E07000098,LA,household,106812
E07000098,LA,communal,1015
E07000099,LA,household,132148
E07000099,LA,communal,1062
E07000102,LA,household,93083
E07000102,LA,communal,688
E07000103,LA,household,101534
E07000103,LA,communal,712
E07000105,LA,household,131781
E07000105,LA,communal,966
E07000106,LA,household,148198
E07000106,LA,communal,9234
E07000107,LA,household,116023
E07000107,LA,communal,730
E07000108,LA,household,114383
E07000108,LA,communal,2027
E07000109,LA,household,106387
E07000109,LA,communal,513
E07000110,LA,household,173457
E07000110,LA,communal,2325
E07000111,LA,household,119401
E07000111,LA,communal,1113
E07000112,LA,household,107862
E07000112,LA,communal,1896
E07000113,LA,household,148676
E07000113,LA,communal,3000
E07000114,LA,household,138859
E07000114,LA,communal,1728
E07000115,LA,household,131084
E07000115,LA,communal,1117
E07000116,LA,household,113380
E07000116,LA,communal,1931
E07000117,LA,household,93747
E07000117,LA,communal,899
E07000118,LA,household,115032
E07000118,LA,communal,2700
E07000119,LA,household,79781
E07000119,LA,communal,1593
