code,geography,category,value
W92000004,Region,8,1945
W92000004,Region,9,300
W92000004,Region,10,12245
W92000004,Region,11,1165
W92000004,Region,12,730
W92000004,Region,13,1045
W92000004,Region,14,1294
W92000004,Region,15,3328
W92000004,Region,16,7154
W92000004,Region,17,819
W92000004,Region,18,220
W92000004,Region,19,1352
E06000001,LA,1,6
E06000001,LA,2,23
E06000001,LA,3,8
E06000001,LA,4,15
E06000001,LA,5,50
E06000001,LA,6,50
E06000001,LA,7,74
E06000001,LA,8,79
E06000001,LA,9,8
E06000001,LA,10,36
E06000001,LA,11,6
E06000001,LA,12,5
E06000001,LA,13,28
E06000001,LA,14,53
E06000001,LA,15,142
E06000001,LA,16,264
E06000001,LA,17,3
E06000001,LA,18,0
E06000001,LA,19,18
E06000002,LA,1,8
E06000002,LA,2,427
E06000002,LA,3,140
E06000002,LA,4,143
E06000002,LA,5,139
E06000002,LA,6,114
E06000002,LA,7,120
E06000002,LA,8,120
E06000002,LA,9,5
E06000002,LA,10,384
E06000002,LA,11,68
E06000002,LA,12,39
E06000002,LA,13,95
E06000002,LA,14,66
E06000002,LA,15,208
E06000002,LA,16,332
E06000002,LA,17,2
E06000002,LA,18,2
E06000002,LA,19,91
E06000003,LA,1,4
E06000003,LA,2,8
E06000003,LA,3,25
E06000003,LA,4,44
E06000003,LA,5,93
E06000003,LA,6,85
E06000003,LA,7,99
E06000003,LA,8,89
E06000003,LA,9,3
E06000003,LA,10,3
E06000003,LA,11,9
E06000003,LA,12,31
E06000003,LA,13,80
E06000003,LA,14,62
E06000003,LA,15,202
E06000003,LA,16,359
E06000003,LA,17,10
E06000003,LA,18,13
E06000003,LA,19,12
E06000004,LA,1,12
E06000004,LA,2,141
E06000004,LA,3,467
E06000004,LA,4,497
E06000004,LA,5,229
E06000004,LA,6,101
E06000004,LA,7,155
E06000004,LA,8,151
E06000004,LA,9,8
E06000004,LA,10,30
E06000004,LA,11,23
E06000004,LA,12,35
E06000004,LA,13,70
E06000004,LA,14,105
E06000004,LA,15,226
E06000004,LA,16,468
E06000004,LA,17,4
E06000004,LA,18,3
E06000004,LA,19,91
E06000005,LA,1,15
E06000005,LA,2,21
E06000005,LA,3,22
E06000005,LA,4,35
E06000005,LA,5,49
E06000005,LA,6,34
E06000005,LA,7,86
E06000005,LA,8,93
E06000005,LA,9,5
E06000005,LA,10,17
E06000005,LA,11,21
E06000005,LA,12,15
E06000005,LA,13,33
E06000005,LA,14,63
E06000005,LA,15,141
E06000005,LA,16,329
E06000005,LA,17,3
E06000005,LA,18,0
E06000005,LA,19,2
E06000006,LA,1,12
E06000006,LA,2,31
E06000006,LA,3,29
E06000006,LA,4,38
E06000006,LA,5,58
E06000006,LA,6,48
E06000006,LA,7,59
E06000006,LA,8,48
E06000006,LA,9,3
E06000006,LA,10,15
E06000006,LA,11,11
E06000006,LA,12,22
E06000006,LA,13,38
E06000006,LA,14,45
E06000006,LA,15,115
E06000006,LA,16,190
E06000006,LA,17,43
E06000006,LA,18,0
E06000006,LA,19,80
E06000007,LA,1,9
E06000007,LA,2,196
E06000007,LA,3,483
E06000007,LA,4,472
E06000007,LA,5,239
E06000007,LA,6,136
E06000007,LA,7,188
E06000007,LA,8,162
E06000007,LA,9,3
E06000007,LA,10,106
E06000007,LA,11,36
E06000007,LA,12,26
E06000007,LA,13,49
E06000007,LA,14,95
E06000007,LA,15,324
E06000007,LA,16,520
E06000007,LA,17,3
E06000007,LA,18,9
E06000007,LA,19,66
E06000008,LA,1,82
E06000008,LA,2,187
E06000008,LA,3,80
E06000008,LA,4,144
E06000008,LA,5,107
E06000008,LA,6,80
E06000008,LA,7,96
E06000008,LA,8,74
E06000008,LA,9,7
E06000008,LA,10,44
E06000008,LA,11,11
E06000008,LA,12,13
E06000008,LA,13,41
E06000008,LA,14,49
E06000008,LA,15,160
E06000008,LA,16,262
E06000008,LA,17,1
E06000008,LA,18,4
E06000008,LA,19,50
E06000009,LA,1,15
E06000009,LA,2,35
E06000009,LA,3,40
E06000009,LA,4,65
E06000009,LA,5,168
E06000009,LA,6,156
E06000009,LA,7,218
E06000009,LA,8,133
E06000009,LA,9,23
E06000009,LA,10,30
E06000009,LA,11,31
E06000009,LA,12,34
E06000009,LA,13,137
E06000009,LA,14,100
E06000009,LA,15,274
E06000009,LA,16,450
E06000009,LA,17,546
E06000009,LA,18,407
E06000009,LA,19,158
E06000010,LA,1,17
E06000010,LA,2,892
E06000010,LA,3,334
E06000010,LA,4,332
E06000010,LA,5,256
E06000010,LA,6,229
E06000010,LA,7,233
E06000010,LA,8,147
E06000010,LA,9,8
E06000010,LA,10,841
E06000010,LA,11,54
E06000010,LA,12,46
E06000010,LA,13,133
E06000010,LA,14,146
E06000010,LA,15,290
E06000010,LA,16,481
E06000010,LA,17,14
E06000010,LA,18,7
E06000010,LA,19,127
E06000011,LA,1,30
E06000011,LA,2,538
E06000011,LA,3,653
E06000011,LA,4,661
E06000011,LA,5,415
E06000011,LA,6,223
E06000011,LA,7,327
E06000011,LA,8,399
E06000011,LA,9,15
E06000011,LA,10,227
E06000011,LA,11,53
E06000011,LA,12,101
E06000011,LA,13,174
E06000011,LA,14,172
E06000011,LA,15,571
E06000011,LA,16,1378
E06000011,LA,17,98
E06000011,LA,18,27
E06000011,LA,19,113
E06000012,LA,1,3
E06000012,LA,2,57
E06000012,LA,3,65
E06000012,LA,4,62
E06000012,LA,5,84
E06000012,LA,6,77
E06000012,LA,7,103
E06000012,LA,8,131
E06000012,LA,9,0
E06000012,LA,10,62
E06000012,LA,11,38
E06000012,LA,12,42
E06000012,LA,13,62
E06000012,LA,14,63
E06000012,LA,15,200
E06000012,LA,16,410
E06000012,LA,17,19
E06000012,LA,18,5
E06000012,LA,19,24
E06000013,LA,1,14
E06000013,LA,2,18
E06000013,LA,3,45
E06000013,LA,4,57
E06000013,LA,5,123
E06000013,LA,6,97
E06000013,LA,7,118
E06000013,LA,8,157
E06000013,LA,9,3
E06000013,LA,10,10
E06000013,LA,11,26
E06000013,LA,12,35
E06000013,LA,13,91
E06000013,LA,14,103
E06000013,LA,15,218
E06000013,LA,16,540
E06000013,LA,17,8
E06000013,LA,18,0
E06000013,LA,19,16
E06000014,LA,1,37
E06000014,LA,2,3581
E06000014,LA,3,407
E06000014,LA,4,157
E06000014,LA,5,135
E06000014,LA,6,69
E06000014,LA,7,81
E06000014,LA,8,135
E06000014,LA,9,50
E06000014,LA,10,4915
E06000014,LA,11,423
E06000014,LA,12,136
E06000014,LA,13,108
E06000014,LA,14,54
E06000014,LA,15,181
E06000014,LA,16,511
E06000014,LA,17,62
E06000014,LA,18,10
E06000014,LA,19,196
E06000015,LA,1,14
E06000015,LA,2,1223
E06000015,LA,3,154
E06000015,LA,4,110
E06000015,LA,5,115
E06000015,LA,6,85
E06000015,LA,7,155
E06000015,LA,8,151
E06000015,LA,9,10
E06000015,LA,10,1211
E06000015,LA,11,99
E06000015,LA,12,43
E06000015,LA,13,78
E06000015,LA,14,87
E06000015,LA,15,262
E06000015,LA,16,518
E06000015,LA,17,6
E06000015,LA,18,7
E06000015,LA,19,74
E06000016,LA,1,60
E06000016,LA,2,4195
E06000016,LA,3,386
E06000016,LA,4,237
E06000016,LA,5,304
E06000016,LA,6,200
E06000016,LA,7,201
E06000016,LA,8,182
E06000016,LA,9,7
E06000016,LA,10,5622
E06000016,LA,11,291
E06000016,LA,12,84
E06000016,LA,13,175
E06000016,LA,14,165
E06000016,LA,15,306
E06000016,LA,16,551
E06000016,LA,17,7
E06000016,LA,18,4
E06000016,LA,19,240
E06000017,LA,1,371
E06000017,LA,2,906
E06000017,LA,3,757
E06000017,LA,4,492
E06000017,LA,5,117
E06000017,LA,6,20
E06000017,LA,7,21
E06000017,LA,8,41
E06000017,LA,9,206
E06000017,LA,10,305
E06000017,LA,11,54
E06000017,LA,12,35
E06000017,LA,13,15
E06000017,LA,14,14
E06000017,LA,15,49
E06000017,LA,16,105
E06000017,LA,17,20
E06000017,LA,18,10
E06000017,LA,19,66
E06000018,LA,1,21
E06000018,LA,2,9290
E06000018,LA,3,589
E06000018,LA,4,350
E06000018,LA,5,269
E06000018,LA,6,140
E06000018,LA,7,127
E06000018,LA,8,118
E06000018,LA,9,81
E06000018,LA,10,9892
E06000018,LA,11,365
E06000018,LA,12,73
E06000018,LA,13,101
E06000018,LA,14,101
E06000018,LA,15,191
E06000018,LA,16,423
E06000018,LA,17,24
E06000018,LA,18,12
E06000018,LA,19,401
E06000019,LA,1,36
E06000019,LA,2,116
E06000019,LA,3,168
E06000019,LA,4,144
E06000019,LA,5,133
E06000019,LA,6,61
E06000019,LA,7,149
E06000019,LA,8,175
E06000019,LA,9,41
E06000019,LA,10,83
E06000019,LA,11,41
E06000019,LA,12,53
E06000019,LA,13,79
E06000019,LA,14,83
E06000019,LA,15,219
E06000019,LA,16,555
E06000019,LA,17,160
E06000019,LA,18,35
E06000019,LA,19,49
E06000020,LA,1,63
E06000020,LA,2,363
E06000020,LA,3,31
E06000020,LA,4,41
E06000020,LA,5,81
E06000020,LA,6,59
E06000020,LA,7,93
E06000020,LA,8,81
E06000020,LA,9,22
E06000020,LA,10,399
E06000020,LA,11,21
E06000020,LA,12,19
E06000020,LA,13,55
E06000020,LA,14,68
E06000020,LA,15,160
E06000020,LA,16,306
E06000020,LA,17,7
E06000020,LA,18,7
E06000020,LA,19,31
E06000021,LA,1,3
E06000021,LA,2,982
E06000021,LA,3,114
E06000021,LA,4,105
E06000021,LA,5,163
E06000021,LA,6,135
E06000021,LA,7,155
E06000021,LA,8,123
E06000021,LA,9,5
E06000021,LA,10,515
E06000021,LA,11,38
E06000021,LA,12,92
