code,geography,category,value
E06000002,LA,24,0
E06000002,LA,25,19
E06000003,LA,-8,17
E06000003,LA,1,0
E06000003,LA,2,0
E06000003,LA,3,0
E06000003,LA,4,0
E06000003,LA,5,0
E06000003,LA,6,9
E06000003,LA,7,0
E06000003,LA,8,25
E06000003,LA,9,475
E06000003,LA,10,642
E06000003,LA,11,7
E06000003,LA,12,0
E06000003,LA,13,0
E06000003,LA,14,0
E06000003,LA,15,0
E06000003,LA,16,0
E06000003,LA,17,16
E06000003,LA,18,0
E06000003,LA,19,0
E06000003,LA,20,28
E06000003,LA,21,0
E06000003,LA,22,0
E06000003,LA,23,0
E06000003,LA,24,0
E06000003,LA,25,13
E06000004,LA,-8,56
E06000004,LA,1,0
E06000004,LA,2,0
E06000004,LA,3,5
E06000004,LA,4,0
E06000004,LA,5,0
E06000004,LA,6,32
E06000004,LA,7,0
E06000004,LA,8,0
E06000004,LA,9,531
E06000004,LA,10,808
E06000004,LA,11,16
E06000004,LA,12,0
E06000004,LA,13,0
E06000004,LA,14,0
E06000004,LA,15,0
E06000004,LA,16,1197
E06000004,LA,17,0
E06000004,LA,18,0
E06000004,LA,19,47
E06000004,LA,20,2
E06000004,LA,21,66
E06000004,LA,22,17
E06000004,LA,23,28
E06000004,LA,24,0
E06000004,LA,25,8
E06000005,LA,-8,33
E06000005,LA,1,0
E06000005,LA,2,0
E06000005,LA,3,0
E06000005,LA,4,0
E06000005,LA,5,0
E06000005,LA,6,0
E06000005,LA,7,0
E06000005,LA,8,0
E06000005,LA,9,306
E06000005,LA,10,559
E06000005,LA,11,16
E06000005,LA,12,48
E06000005,LA,13,0
E06000005,LA,14,0
E06000005,LA,15,0
E06000005,LA,16,0
E06000005,LA,17,0
E06000005,LA,18,0
E06000005,LA,19,0
E06000005,LA,20,1
E06000005,LA,21,21
E06000005,LA,22,0
E06000005,LA,23,0
E06000005,LA,24,0
E06000005,LA,25,0
E06000006,LA,-8,33
E06000006,LA,1,0
E06000006,LA,2,6
E06000006,LA,3,0
E06000006,LA,4,0
E06000006,LA,5,124
E06000006,LA,6,57
E06000006,LA,7,0
E06000006,LA,8,0
E06000006,LA,9,128
E06000006,LA,10,297
E06000006,LA,11,4
E06000006,LA,12,58
E06000006,LA,13,8
E06000006,LA,14,0
E06000006,LA,15,0
E06000006,LA,16,0
E06000006,LA,17,0
E06000006,LA,18,0
E06000006,LA,19,12
E06000006,LA,20,4
E06000006,LA,21,20
E06000006,LA,22,0
E06000006,LA,23,0
E06000006,LA,24,5
E06000006,LA,25,124
E06000007,LA,-8,20
E06000007,LA,1,0
E06000007,LA,2,0
E06000007,LA,3,0
E06000007,LA,4,0
E06000007,LA,5,0
E06000007,LA,6,6
E06000007,LA,7,39
E06000007,LA,8,0
E06000007,LA,9,902
E06000007,LA,10,591
E06000007,LA,11,18
E06000007,LA,12,148
E06000007,LA,13,0
E06000007,LA,14,0
E06000007,LA,15,0
E06000007,LA,16,1253
E06000007,LA,17,0
E06000007,LA,18,0
E06000007,LA,19,112
E06000007,LA,20,17
E06000007,LA,21,14
E06000007,LA,22,0
E06000007,LA,23,0
E06000007,LA,24,0
E06000007,LA,25,4
E06000008,LA,-8,26
E06000008,LA,1,2
E06000008,LA,2,0
E06000008,LA,3,0
E06000008,LA,4,0
E06000008,LA,5,0
E06000008,LA,6,29
E06000008,LA,7,0
E06000008,LA,8,0
E06000008,LA,9,424
E06000008,LA,10,432
E06000008,LA,11,4
E06000008,LA,12,34
E06000008,LA,13,0
E06000008,LA,14,31
E06000008,LA,15,0
E06000008,LA,16,0
E06000008,LA,17,92
E06000008,LA,18,0
E06000008,LA,19,212
E06000008,LA,20,0
E06000008,LA,21,174
E06000008,LA,22,1
E06000008,LA,23,0
E06000008,LA,24,0
E06000008,LA,25,32
E06000009,LA,-8,39
E06000009,LA,1,0
E06000009,LA,2,0
E06000009,LA,3,0
E06000009,LA,4,0
E06000009,LA,5,0
E06000009,LA,6,73
E06000009,LA,7,0
E06000009,LA,8,0
E06000009,LA,9,588
E06000009,LA,10,816
E06000009,LA,11,20
E06000009,LA,12,19
E06000009,LA,13,0
E06000009,LA,14,10
E06000009,LA,15,0
