code,geography,category,value
E06000041,LA,2,164
E06000041,LA,3,99
E06000041,LA,4,116
E06000041,LA,5,110
E06000041,LA,6,6983
E06000042,LA,-8,0
E06000042,LA,1,209902
E06000042,LA,2,660
E06000042,LA,3,288
E06000042,LA,4,279
E06000042,LA,5,166
E06000042,LA,6,13537
E06000043,LA,-8,0
E06000043,LA,1,218401
E06000043,LA,2,476
E06000043,LA,3,329
E06000043,LA,4,362
E06000043,LA,5,1174
E06000043,LA,6,14624
E06000044,LA,-8,0
E06000044,LA,1,159002
E06000044,LA,2,405
E06000044,LA,3,213
E06000044,LA,4,248
E06000044,LA,5,274
E06000044,LA,6,10676
E06000045,LA,-8,0
E06000045,LA,1,188719
E06000045,LA,2,627
E06000045,LA,3,308
E06000045,LA,4,308
E06000045,LA,5,390
E06000045,LA,6,14017
E06000046,LA,-8,0
E06000046,LA,1,111974
E06000046,LA,2,130
E06000046,LA,3,77
E06000046,LA,4,91
E06000046,LA,5,113
E06000046,LA,6,7201
E06000047,LA,-8,0
E06000047,LA,1,412558
E06000047,LA,2,625
E06000047,LA,3,305
E06000047,LA,4,352
E06000047,LA,5,319
E06000047,LA,6,19800
E06000049,LA,-8,0
E06000049,LA,1,312882
E06000049,LA,2,675
E06000049,LA,3,268
E06000049,LA,4,213
E06000049,LA,5,231
E06000049,LA,6,15205
E06000050,LA,-8,0
E06000050,LA,1,280845
E06000050,LA,2,389
E06000050,LA,3,190
E06000050,LA,4,206
E06000050,LA,5,226
E06000050,LA,6,13499
E06000051,LA,-8,0
E06000051,LA,1,255843
E06000051,LA,2,312
E06000051,LA,3,142
E06000051,LA,4,157
E06000051,LA,5,165
E06000051,LA,6,15626
E06000052,LA,-8,0
E06000052,LA,1,448118
E06000052,LA,2,489
E06000052,LA,3,313
E06000052,LA,4,301
E06000052,LA,5,565
E06000052,LA,6,27638
E06000053,LA,-8,0
E06000053,LA,1,1641
E06000053,LA,2,2
E06000053,LA,3,1
E06000053,LA,4,0
E06000053,LA,5,5
E06000053,LA,6,81
E06000054,LA,-8,0
E06000054,LA,1,397022
E06000054,LA,2,499
E06000054,LA,3,304
E06000054,LA,4,315
E06000054,LA,5,339
E06000054,LA,6,20633
E06000055,LA,-8,0
E06000055,LA,1,138659
E06000055,LA,2,437
E06000055,LA,3,172
E06000055,LA,4,173
E06000055,LA,5,115
E06000055,LA,6,8558
E06000056,LA,-8,0
E06000056,LA,1,224939
E06000056,LA,2,323
E06000056,LA,3,145
E06000056,LA,4,152
E06000056,LA,5,146
E06000056,LA,6,11055
E06000057,LA,-8,0
E06000057,LA,1,256697
E06000057,LA,2,307
E06000057,LA,3,141
E06000057,LA,4,140
E06000057,LA,5,151
E06000057,LA,6,11408
E06000058,LA,-8,0
E06000058,LA,1,313307
E06000058,LA,2,549
E06000058,LA,3,291
E06000058,LA,4,330
E06000058,LA,5,418
E06000058,LA,6,20013
E06000059,LA,-8,0
E06000059,LA,1,303693
E06000059,LA,2,277
E06000059,LA,3,241
E06000059,LA,4,166
E06000059,LA,5,201
E06000059,LA,6,17322
E06000060,LA,-8,0
E06000060,LA,1,417272
E06000060,LA,2,713
E06000060,LA,3,342
E06000060,LA,4,336
E06000060,LA,5,328
E06000060,LA,6,24404
