code,geography,category,value
E06000059,LA,6,47
E06000059,LA,7,15
E06000059,LA,8,23103
E06000060,LA,-8,0
E06000060,LA,1,402282
E06000060,LA,2,4442
E06000060,LA,3,4060
E06000060,LA,4,845
E06000060,LA,5,216
E06000060,LA,6,71
E06000060,LA,7,49
E06000060,LA,8,31429
E06000061,LA,-8,0
E06000061,LA,1,261791
E06000061,LA,2,3354
E06000061,LA,3,2918
E06000061,LA,4,607
E06000061,LA,5,143
E06000061,LA,6,17
E06000061,LA,7,73
E06000061,LA,8,20283
E06000062,LA,-8,0
E06000062,LA,1,308571
E06000062,LA,2,4175
E06000062,LA,3,4056
E06000062,LA,4,888
E06000062,LA,5,175
E06000062,LA,6,55
E06000062,LA,7,83
E06000062,LA,8,25499
E07000008,LA,-8,0
E07000008,LA,1,100519
E07000008,LA,2,3419
E07000008,LA,3,4769
E07000008,LA,4,547
E07000008,LA,5,386
E07000008,LA,6,201
E07000008,LA,7,67
E07000008,LA,8,14860
E07000009,LA,-8,0
E07000009,LA,1,64637
E07000009,LA,2,759
E07000009,LA,3,855
E07000009,LA,4,134
E07000009,LA,5,61
E07000009,LA,6,21
E07000009,LA,7,19
E07000009,LA,8,4943
E07000010,LA,-8,0
E07000010,LA,1,76361
E07000010,LA,2,934
E07000010,LA,3,885
E07000010,LA,4,183
E07000010,LA,5,42
E07000010,LA,6,11
E07000010,LA,7,22
E07000010,LA,8,6394
E07000011,LA,-8,0
E07000011,LA,1,135126
E07000011,LA,2,1870
E07000011,LA,3,1675
E07000011,LA,4,264
E07000011,LA,5,103
E07000011,LA,6,15
E07000011,LA,7,10
E07000011,LA,8,9198
E07000012,LA,-8,0
E07000012,LA,1,117371
E07000012,LA,2,1486
E07000012,LA,3,1614
E07000012,LA,4,248
E07000012,LA,5,146
E07000012,LA,6,43
E07000012,LA,7,18
E07000012,LA,8,9436
E07000026,LA,-8,0
E07000026,LA,1,73905
E07000026,LA,2,871
E07000026,LA,3,631
E07000026,LA,4,86
E07000026,LA,5,30
E07000026,LA,6,13
E07000026,LA,7,5
E07000026,LA,8,4972
E07000027,LA,-8,0
E07000027,LA,1,50884
E07000027,LA,2,679
E07000027,LA,3,538
E07000027,LA,4,129
E07000027,LA,5,25
E07000027,LA,6,5
E07000027,LA,7,4
E07000027,LA,8,3570
E07000028,LA,-8,0
E07000028,LA,1,82928
E07000028,LA,2,1243
E07000028,LA,3,1026
E07000028,LA,4,171
E07000028,LA,5,33
E07000028,LA,6,12
E07000028,LA,7,16
E07000028,LA,8,5914
E07000029,LA,-8,0
E07000029,LA,1,51294
E07000029,LA,2,642
E07000029,LA,3,494
E07000029,LA,4,65
E07000029,LA,5,24
E07000029,LA,6,4
E07000029,LA,7,0
E07000029,LA,8,3484
E07000030,LA,-8,0
E07000030,LA,1,42425
E07000030,LA,2,470
E07000030,LA,3,362
E07000030,LA,4,70
E07000030,LA,5,20
E07000030,LA,6,5
E07000030,LA,7,5
E07000030,LA,8,3277
E07000031,LA,-8,0
E07000031,LA,1,81419
E07000031,LA,2,990
E07000031,LA,3,849
E07000031,LA,4,130
E07000031,LA,5,40
E07000031,LA,6,15
E07000031,LA,7,12
E07000031,LA,8,6248
E07000032,LA,-8,0
E07000032,LA,1,95350
E07000032,LA,2,1415
E07000032,LA,3,992
E07000032,LA,4,124
E07000032,LA,5,49
E07000032,LA,6,9
E07000032,LA,7,8
E07000032,LA,8,7116
E07000033,LA,-8,0
E07000033,LA,1,60335
E07000033,LA,2,976
E07000033,LA,3,585
E07000033,LA,4,84
E07000033,LA,5,33
E07000033,LA,6,4
E07000033,LA,7,6
E07000033,LA,8,4255
E07000034,LA,-8,0
E07000034,LA,1,77927
E07000034,LA,2,1273
E07000034,LA,3,1014
E07000034,LA,4,120
E07000034,LA,5,48
E07000034,LA,6,8
E07000034,LA,7,8
E07000034,LA,8,5606
E07000035,LA,-8,0
E07000035,LA,1,55628
E07000035,LA,2,680
E07000035,LA,3,475
E07000035,LA,4,72
E07000035,LA,5,27
E07000035,LA,6,9
E07000035,LA,7,2
E07000035,LA,8,4167
E07000036,LA,-8,0
E07000036,LA,1,84981
E07000036,LA,2,1282
E07000036,LA,3,1119
E07000036,LA,4,137
E07000036,LA,5,41
E07000036,LA,6,17
E07000036,LA,7,9
E07000036,LA,8,5942
E07000037,LA,-8,0
E07000037,LA,1,68820
E07000037,LA,2,1038
E07000037,LA,3,885
E07000037,LA,4,161
E07000037,LA,5,26
E07000037,LA,6,24
E07000037,LA,7,6
E07000037,LA,8,4701
E07000038,LA,-8,0
E07000038,LA,1,78429
E07000038,LA,2,971
E07000038,LA,3,699
E07000038,LA,4,77
E07000038,LA,5,23
E07000038,LA,6,10
E07000038,LA,7,8
E07000038,LA,8,5056
E07000039,LA,-8,0
E07000039,LA,1,79826
E07000039,LA,2,1132
E07000039,LA,3,746
E07000039,LA,4,121
E07000039,LA,5,27
E07000039,LA,6,7
E07000039,LA,7,7
E07000039,LA,8,5088
E07000040,LA,-8,0
E07000040,LA,1,115356
E07000040,LA,2,1456
E07000040,LA,3,1143
E07000040,LA,4,184
E07000040,LA,5,67
E07000040,LA,6,23
E07000040,LA,7,8
E07000040,LA,8,9152
E07000041,LA,-8,0
E07000041,LA,1,95950
E07000041,LA,2,2154
E07000041,LA,3,3062
E07000041,LA,4,408
E07000041,LA,5,161
E07000041,LA,6,76
E07000041,LA,7,35
E07000041,LA,8,9486
E07000042,LA,-8,0
E07000042,LA,1,61506
E07000042,LA,2,768
E07000042,LA,3,720
E07000042,LA,4,121
E07000042,LA,5,43
E07000042,LA,6,10
E07000042,LA,7,12
E07000042,LA,8,5025
E07000043,LA,-8,0
E07000043,LA,1,74190
E07000043,LA,2,913
E07000043,LA,3,807
E07000043,LA,4,125
E07000043,LA,5,53
E07000043,LA,6,15
E07000043,LA,7,11
E07000043,LA,8,6079
E07000044,LA,-8,0
E07000044,LA,1,67712
E07000044,LA,2,858
E07000044,LA,3,770
E07000044,LA,4,150
E07000044,LA,5,34
E07000044,LA,6,28
E07000044,LA,7,19
E07000044,LA,8,5397
E07000045,LA,-8,0
E07000045,LA,1,102424
E07000045,LA,2,1412
E07000045,LA,3,1182
E07000045,LA,4,178
E07000045,LA,5,68
E07000045,LA,6,17
E07000045,LA,7,11
E07000045,LA,8,8167
E07000046,LA,-8,0
E07000046,LA,1,51744
E07000046,LA,2,723
E07000046,LA,3,516
E07000046,LA,4,67
E07000046,LA,5,35
E07000046,LA,6,4
E07000046,LA,7,2
E07000046,LA,8,4466
E07000047,LA,-8,0
E07000047,LA,1,43550
E07000047,LA,2,536
E07000047,LA,3,470
E07000047,LA,4,82
E07000047,LA,5,22
E07000047,LA,6,14
E07000047,LA,7,10
E07000047,LA,8,3675
E07000061,LA,-8,0
E07000061,LA,1,74493
E07000061,LA,2,1736
E07000061,LA,3,1252
E07000061,LA,4,198
E07000061,LA,5,67
E07000061,LA,6,18
E07000061,LA,7,7
E07000061,LA,8,6805
E07000062,LA,-8,0
E07000062,LA,1,65010
E07000062,LA,2,1743
E07000062,LA,3,1387
E07000062,LA,4,238
E07000062,LA,5,50
E07000062,LA,6,30
E07000062,LA,7,12
E07000062,LA,8,6234
E07000063,LA,-8,0
E07000063,LA,1,73994
E07000063,LA,2,1959
E07000063,LA,3,1111
E07000063,LA,4,200
E07000063,LA,5,43
