code,geography,category,value
E06000024,LA,5,12080
E06000025,LA,-8,0
E06000025,LA,1,215157
E06000025,LA,2,3064
E06000025,LA,3,2944
E06000025,LA,4,691
E06000025,LA,5,15510
E06000026,LA,-8,0
E06000026,LA,1,194465
E06000026,LA,2,4297
E06000026,LA,3,4509
E06000026,LA,4,924
E06000026,LA,5,14429
E06000027,LA,-8,0
E06000027,LA,1,104729
E06000027,LA,2,2035
E06000027,LA,3,1344
E06000027,LA,4,298
E06000027,LA,5,8626
E06000030,LA,-8,0
E06000030,LA,1,168642
E06000030,LA,2,2416
E06000030,LA,3,2353
E06000030,LA,4,570
E06000030,LA,5,13173
E06000031,LA,-8,0
E06000031,LA,1,149442
E06000031,LA,2,1889
E06000031,LA,3,1967
E06000031,LA,4,710
E06000031,LA,5,13565
E06000032,LA,-8,0
E06000032,LA,1,151740
E06000032,LA,2,1420
E06000032,LA,3,1753
E06000032,LA,4,753
E06000032,LA,5,17032
E06000033,LA,-8,0
E06000033,LA,1,131459
E06000033,LA,2,2342
E06000033,LA,3,1917
E06000033,LA,4,467
E06000033,LA,5,10223
E06000034,LA,-8,0
E06000034,LA,1,124683
E06000034,LA,2,1259
E06000034,LA,3,1095
E06000034,LA,4,372
E06000034,LA,5,8954
E06000035,LA,-8,0
E06000035,LA,1,201694
E06000035,LA,2,2979
E06000035,LA,3,2528
E06000035,LA,4,674
E06000035,LA,5,14881
E06000036,LA,-8,0
E06000036,LA,1,91303
E06000036,LA,2,1324
E06000036,LA,3,1031
E06000036,LA,4,261
E06000036,LA,5,6014
E06000037,LA,-8,0
E06000037,LA,1,119258
E06000037,LA,2,1419
E06000037,LA,3,1293
E06000037,LA,4,307
E06000037,LA,5,8459
E06000038,LA,-8,0
E06000038,LA,1,122731
E06000038,LA,2,2296
E06000038,LA,3,2791
E06000038,LA,4,804
E06000038,LA,5,12738
E06000039,LA,-8,0
E06000039,LA,1,104943
E06000039,LA,2,806
E06000039,LA,3,1095
E06000039,LA,4,413
E06000039,LA,5,11677
E06000040,LA,-8,0
E06000040,LA,1,112211
E06000040,LA,2,1585
E06000040,LA,3,1010
E06000040,LA,4,258
E06000040,LA,5,8613
E06000041,LA,-8,0
E06000041,LA,1,128426
E06000041,LA,2,1467
E06000041,LA,3,1311
E06000041,LA,4,364
E06000041,LA,5,9253
E06000042,LA,-8,0
E06000042,LA,1,202083
E06000042,LA,2,2757
E06000042,LA,3,2806
E06000042,LA,4,777
E06000042,LA,5,16408
E06000043,LA,-8,0
E06000043,LA,1,189745
E06000043,LA,2,13726
E06000043,LA,3,8916
E06000043,LA,4,2605
E06000043,LA,5,20375
E06000044,LA,-8,0
E06000044,LA,1,149768
E06000044,LA,2,3386
E06000044,LA,3,3670
E06000044,LA,4,880
E06000044,LA,5,13114
E06000045,LA,-8,0
E06000045,LA,1,177317
E06000045,LA,2,4071
E06000045,LA,3,4830
E06000045,LA,4,1181
E06000045,LA,5,16969
E06000046,LA,-8,0
E06000046,LA,1,106995
E06000046,LA,2,1550
E06000046,LA,3,1415
E06000046,LA,4,320
E06000046,LA,5,9306
E06000047,LA,-8,0
E06000047,LA,1,396553
E06000047,LA,2,6142
E06000047,LA,3,5154
E06000047,LA,4,1074
E06000047,LA,5,25035
E06000049,LA,-8,0
E06000049,LA,1,301391
E06000049,LA,2,4238
E06000049,LA,3,2982
E06000049,LA,4,882
E06000049,LA,5,19981
E06000050,LA,-8,0
E06000050,LA,1,269319
E06000050,LA,2,4257
E06000050,LA,3,3238
E06000050,LA,4,818
E06000050,LA,5,17726
E06000051,LA,-8,0
E06000051,LA,1,246550
E06000051,LA,2,3194
E06000051,LA,3,2616
E06000051,LA,4,508
E06000051,LA,5,19378
E06000052,LA,-8,0
E06000052,LA,1,426761
E06000052,LA,2,6453
E06000052,LA,3,6194
E06000052,LA,4,1489
E06000052,LA,5,36528
E06000053,LA,-8,0
E06000053,LA,1,1565
